"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.79856647525137987e+01, 2.25549217040158515e-04, 2.56331607135288797e+00, 5.16448980702260418e-01, 1.96634782903977028e-04, 2.70427184768238640e-06
 2.81141445984203493e+01, 2.25995303202301855e-04, 2.41594493214338124e+00, 5.16296678077731497e-01, 1.99246066809756657e-04, 2.70264441142675894e-06
 2.82426244443268999e+01, 2.26444866188383568e-04, 2.27475209479260609e+00, 5.16137413109348242e-01, 2.01889339630393380e-04, 2.70082536516263122e-06
 2.83711042902334505e+01, 2.26901424418353193e-04, 2.13935073554198629e+00, 5.15971093326819896e-01, 2.04583290677032563e-04, 2.69887161386860259e-06
 2.84995841361400011e+01, 2.27364133081918641e-04, 2.00936378332066168e+00, 5.15797537967945918e-01, 2.07323846185975761e-04, 2.69716070082403933e-06
 2.86280639820465517e+01, 2.27828484015132839e-04, 1.88442736303090053e+00, 5.15616623115741857e-01, 2.10087525937987520e-04, 2.69535356292344502e-06
 2.87220315856300026e+01, 2.28170743958325018e-04, 1.79606615962172467e+00, 5.15479649720021915e-01, 2.12131907421006234e-04, 2.69379017542731498e-06
 2.88159991892134535e+01, 2.28518743573376194e-04, 1.71012458620200225e+00, 5.15338712355957518e-01, 2.14214340553541644e-04, 2.69233268662932750e-06
 2.89099667927969044e+01, 2.28870263016464967e-04, 1.62647848281062202e+00, 5.15193725756426968e-01, 2.16323302959634548e-04, 2.69096360967979833e-06
 2.90039343963803553e+01, 2.29223953022061628e-04, 1.54502523386718793e+00, 5.15044642663346819e-01, 2.18451776796727676e-04, 2.68937158689717442e-06
 2.90979019999638062e+01, 2.29582155005670014e-04, 1.46566997383210018e+00, 5.14891418644641830e-01, 2.20612210088330489e-04, 2.68776806512280200e-06
 2.91918696035472571e+01, 2.29943052295525309e-04, 1.38829183859669358e+00, 5.14733965743164990e-01, 2.22795188180079670e-04, 2.68644584389723339e-06
