"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 3.03090069701410675e+03, 1.23563919568323109e-04, 3.52531007553586184e-01, 9.25214083201823101e+00, 2.19159140594506245e-04, 2.33266145386675479e-06
 3.03139258924038268e+03, 1.23972815422107005e-04, 3.52429241598917919e-01, 8.55815200912453733e+00, 2.20835941293204876e-04, 2.33070884805859212e-06
 3.03188448146665860e+03, 1.24395229762615472e-04, 3.52308653589189835e-01, 7.95100261683747611e+00, 2.22574300572413571e-04, 2.32863355272315161e-06
 3.03237637369293452e+03, 1.24832021975106996e-04, 3.52167832547374549e-01, 7.39105503234946593e+00, 2.24378320500092895e-04, 2.32640601540498697e-06
 3.03270133277426521e+03, 1.25128925040364958e-04, 3.52063013866139474e-01, 7.04924467021892909e+00, 2.25608314130801800e-04, 2.32485237920317495e-06
 3.03291102914569274e+03, 1.25323842683098695e-04, 3.51990168631257705e-01, 6.85451462526614286e+00, 2.26417448686152683e-04, 2.32382322010019007e-06
 3.03312072551712026e+03, 1.25521186770548375e-04, 3.51913118962756621e-01, 6.67290953983855406e+00, 2.27237979210160934e-04, 2.32276658451759169e-06
 3.03326488287778238e+03, 1.25658453031759468e-04, 3.51857660090418578e-01, 6.54991528334271411e+00, 2.27809492955713373e-04, 2.32200993888643164e-06
 3.03340904023844450e+03, 1.25797245468978723e-04, 3.51800131701530405e-01, 6.43405317000813604e+00, 2.28388004091517756e-04, 2.32123791953083589e-06
 3.03355319759910662e+03, 1.25937366640270889e-04, 3.51740497125754004e-01, 6.32583823122484468e+00, 2.28972712359798837e-04, 2.32046750228001990e-06
 3.03369735495976875e+03, 1.26078713674230859e-04, 3.51678722881761052e-01, 6.21775811912984455e+00, 2.29563207283739880e-04, 2.31967249800835680e-06
 3.03384151232043087e+03, 1.26221472869347991e-04, 3.51614776972258070e-01, 6.10790196888621129e+00, 2.30160279914683587e-04, 2.31885373855986087e-06
 3.03398566968109299e+03, 1.26365721210916862e-04, 3.51548626008394871e-01, 6.00322225101345897e+00, 2.30764269285058067e-04, 2.31802593277475872e-06
 3.03412982704175511e+03, 1.26511386887438396e-04, 3.51480236347592734e-01, 5.90642375942455544e+00, 2.31374895445532675e-04, 2.31718291721317722e-06
 3.03427398440241723e+03, 1.26658514532915846e-04, 3.51409574663856583e-01, 5.81116699971377582e+00, 2.31992363336844970e-04, 2.31631581127767437e-06
 3.03441814176307935e+03, 1.26807225361874691e-04, 3.51336607048226890e-01, 5.71412364324620459e+00, 2.32617198775730480e-04, 2.31542919181628523e-06
 3.03456229912374147e+03, 1.26957520694814466e-04, 3.51261299014685224e-01, 5.62088168659195375e+00, 2.33249428374773874e-04, 2.31452908296038953e-06
 3.03470645648440359e+03, 1.27109338856482322e-04, 3.51183616521257014e-01, 5.53495158741388238e+00, 2.33888815114494911e-04, 2.31361184333010022e-06
 3.03485061384506571e+03, 1.27262718598592661e-04, 3.51103525935388183e-01, 5.44949594109846647e+00, 2.34535541920536294e-04, 2.31267204410811626e-06
 3.03494832634063050e+03, 1.27367641394868453e-04, 3.51047852481155276e-01, 5.39107964335657996e+00, 2.34978388510509868e-04, 2.31202190041634452e-06
 3.03504603883619529e+03, 1.27473369297476216e-04, 3.50991046324316436e-01, 5.33427889459087456e+00, 2.35424992130941232e-04, 2.31136378319301724e-06
 3.03514375133176009e+03, 1.27579890553948056e-04, 3.50933096832341362e-01, 5.27928656366029081e+00, 2.35875310873722924e-04, 2.31069705327682600e-06
 3.03524146382732488e+03, 1.27687198806958606e-04, 3.50873993378062798e-01, 5.22557261124334715e+00, 2.36329325398424128e-04, 2.31002075975206312e-06
 3.03533917632288967e+03, 1.27795305688137040e-04, 3.50813725262681009e-01, 5.17274363185433828e+00, 2.36787091998539071e-04, 2.30933485665858705e-06
 3.03543688881845446e+03, 1.27904229019330031e-04, 3.50752281712949532e-01, 5.12072285562847629e+00, 2.37248693209348311e-04, 2.30863931309124493e-06
 3.03553460131401926e+03, 1.28013984385972159e-04, 3.50689651919582013e-01, 5.06956639309428159e+00, 2.37714202402480770e-04, 2.30793392302366598e-06
 3.03563231380958405e+03, 1.28124584754392174e-04, 3.50625825048512862e-01, 5.01930444301185741e+00, 2.38183682139171693e-04, 2.30721856357726673e-06
 3.03578954444497231e+03, 1.28304359051978643e-04, 3.50520579927121156e-01, 4.94023316243365773e+00, 2.38947618398028031e-04, 2.30604629487787134e-06
 3.03594677508036057e+03, 1.28486406254568996e-04, 3.50412161610509865e-01, 4.86325867471465667e+00, 2.39722249531658892e-04, 2.30484745220480973e-06
 3.03610400571574883e+03, 1.28670781916345365e-04, 3.50300524298506832e-01, 4.78824355270990676e+00, 2.40507845987849591e-04, 2.30362148223291549e-06
 3.03652100296195431e+03, 1.29171499624082829e-04, 3.49988507954152706e-01, 4.59809756589439633e+00, 2.42646652552656883e-04, 2.30023480127933023e-06
 3.03693800020815979e+03, 1.29690151578990557e-04, 3.49652648569639013e-01, 4.41927203415114711e+00, 2.44870179666366696e-04, 2.29664395023739849e-06
 3.03735499745436528e+03, 1.30227924963313528e-04, 3.49292055917685362e-01, 4.25012578448892420e+00, 2.47184277504465598e-04, 2.29283911174317611e-06
 3.03777199470057076e+03, 1.30786074314809898e-04, 3.48905819323888755e-01, 4.08923991423668109e+00, 2.49595174494063321e-04, 2.28881050627879306e-06
 3.03851908246509765e+03, 1.31841269995288009e-04, 3.48146722150975751e-01, 3.81792605720009481e+00, 2.54177940784877914e-04, 2.28100220406152318e-06
 3.03926617022962455e+03, 1.32974253505040125e-04, 3.47296748077038475e-01, 3.56309910890475168e+00, 2.59133982341351371e-04, 2.27238814319379512e-06
 3.04001325799415145e+03, 1.34193678534060300e-04, 3.46350183835118841e-01, 3.31963670572594749e+00, 2.64508051720039542e-04, 2.26291212827276994e-06
 3.04076034575867834e+03, 1.35508758681793798e-04, 3.45301172554564939e-01, 3.08349272969791732e+00, 2.70348779856302698e-04, 2.25252225482934020e-06
 3.04150743352320524e+03, 1.36929120364947030e-04, 3.44143810380267368e-01, 2.85146761908841206e+00, 2.76708211892257993e-04, 2.24117017963943212e-06
 3.04225452128773213e+03, 1.38464665306324444e-04, 3.42872315564515362e-01, 2.62103021941946279e+00, 2.83641354281280803e-04, 2.22881444446879932e-06
 3.04300160905225903e+03, 1.40125282411236653e-04, 3.41481254515498212e-01, 2.39019967981357473e+00, 2.91204998180327821e-04, 2.21542595056203125e-06
 3.04374869681678592e+03, 1.41920450189010090e-04, 3.39965845627101027e-01, 2.15746151297084898e+00, 2.99455947532519364e-04, 2.20099199289680878e-06
 3.04497948714286440e+03, 1.45192704343590466e-04, 3.37189289973284068e-01, 1.76718496287830984e+00, 3.14686591590695975e-04, 2.17497793228825286e-06
 3.04621027746894288e+03, 1.48881275561325074e-04, 3.34059713125997026e-01, 1.36577369625646550e+00, 3.32134077959978901e-04, 2.14637585169523582e-06
 3.04744106779502135e+03, 1.52994180260754476e-04, 3.30586228816596661e-01, 9.52146420129820426e-01, 3.51912906173941129e-04, 2.11568263004162554e-06
 3.04867185812109983e+03, 1.57510818020221142e-04, 3.26800353894105278e-01, 5.27039995433833397e-01, 3.73994544824571686e-04, 2.08358203282339298e-06
 3.04990264844717831e+03, 1.62383054634512375e-04, 3.22758535862471496e-01, 9.21125362849715829e-02, 3.98197385073699038e-04, 2.05099222041308365e-06
 3.05113343877325678e+03, 1.67528311676573018e-04, 3.18539494975432658e-01,-3.50094925959602621e-01, 4.24138702001913208e-04, 2.01900457054911232e-06
 3.05236422909933526e+03, 1.72843829457824987e-04, 3.14237336120169741e-01,-7.96810279972949953e-01, 4.51296264308095223e-04, 1.98839666878843444e-06
 3.05359501942541374e+03, 1.78219040351380626e-04, 3.09947269881250043e-01,-1.24518525033640781e+00, 4.79072145945276789e-04, 1.95990949897011108e-06
 3.05482580975149222e+03, 1.83553969083450513e-04, 3.05755061234937731e-01,-1.69264609878489569e+00, 5.06896508352199697e-04, 1.93381651147763668e-06
 3.05605660007757069e+03, 1.88767935135680077e-04, 3.01728069380600705e-01,-2.13712646010602736e+00, 5.34286639437274859e-04, 1.91017458010971750e-06
 3.05728739040364917e+03, 1.93802537771934621e-04, 2.97912102209849095e-01,-2.57715535500536586e+00, 5.60874915130929203e-04, 1.88885590907682385e-06
 3.05851818072972765e+03, 1.98619964394378161e-04, 2.94332047363530969e-01,-3.01182036261665331e+00, 5.86408215732150528e-04, 1.86963510936836600e-06
 3.05974897105580612e+03, 2.03198006201575008e-04, 2.90996365804278234e-01,-3.44070380172223311e+00, 6.10725606494509133e-04, 1.85224723171458976e-06
 3.06097976138188460e+03, 2.07524642192162160e-04, 2.87902241282979254e-01,-3.86378056294695638e+00, 6.33730544234809338e-04, 1.83646383556663128e-06
 3.06221055170796308e+03, 2.11594600252589990e-04, 2.85039844639356388e-01,-4.28133397789541092e+00, 6.55371837748566343e-04, 1.82207999563465156e-06
 3.06344134203404155e+03, 2.15406985270985367e-04, 2.82395498206091111e-01,-4.69384745888116139e+00, 6.75629587437806046e-04, 1.80893080422748096e-06
 3.06467213236012003e+03, 2.18964755347804445e-04, 2.79953550599185974e-01,-5.10195154317687471e+00, 6.94510767614032088e-04, 1.79685599629710479e-06
 3.06590292268619851e+03, 2.22273747336410981e-04, 2.77697963755755672e-01,-5.50632824752664263e+00, 7.12042487105351792e-04, 1.78574363580326877e-06
 3.06713371301227698e+03, 2.25341416847761383e-04, 2.75612915407814685e-01,-5.90771571960040287e+00, 7.28263963581013960e-04, 1.77548230150085720e-06
 3.06836450333835546e+03, 2.28175507939847277e-04, 2.73683610216734263e-01,-6.30680155684609645e+00, 7.43218388514374452e-04, 1.76600909829822514e-06
 3.06959529366443394e+03, 2.30786030444378595e-04, 2.71896073891873979e-01,-6.70429932036690168e+00, 7.56962439901316024e-04, 1.75721623906627633e-06
 3.07082608399051242e+03, 2.33184477951004263e-04, 2.70237925701616644e-01,-7.10075138368099434e+00, 7.69561389946313941e-04, 1.74906998235117061e-06
 3.07205687431659089e+03, 2.35383217359285904e-04, 2.68697621297651901e-01,-7.49678663434083692e+00, 7.81085370304945067e-04, 1.74146624242806029e-06
 3.07328766464266937e+03, 2.37391658438428690e-04, 2.67265489875417039e-01,-7.89272026427153772e+00, 7.91589012216805570e-04, 1.73444981806271236e-06
 3.07451845496874785e+03, 2.39221233536965366e-04, 2.65931932561591644e-01,-8.28921160896810605e+00, 8.01137272052069725e-04, 1.72786470061193839e-06
 3.07574924529482632e+03, 2.40881834532224168e-04, 2.64689633963148430e-01,-8.68615532937066170e+00, 8.09786628091093623e-04, 1.72183294626937432e-06
 3.07698003562090480e+03, 2.42389873027849692e-04, 2.63530200449290986e-01,-9.08443838261596603e+00, 8.17626836623746526e-04, 1.71603707238863139e-06
 3.07821082594698328e+03, 2.43756346900463083e-04, 2.62447044237016536e-01,-9.48390627464527114e+00, 8.24718894676866338e-04, 1.71074266656890223e-06
 3.07944161627306175e+03, 2.44989073278244348e-04, 2.61435002723568566e-01,-9.88416239584271672e+00, 8.31106806688789845e-04, 1.70581895091099067e-06
 3.08067240659914023e+03, 2.46090525382032499e-04, 2.60489504227565394e-01,-1.02849192261270854e+01, 8.36806613719555045e-04, 1.70128597526546263e-06
 3.08190319692521871e+03, 2.47074432509950610e-04, 2.59607560373775192e-01,-1.06873122705954255e+01, 8.41891847541219383e-04, 1.69694953934669125e-06
 3.08313398725129719e+03, 2.47954814976358688e-04, 2.58784248597172861e-01,-1.10912083949870883e+01, 8.46436991079145399e-04, 1.69299953389400350e-06
 3.08436477757737566e+03, 2.48742540319459135e-04, 2.58014292168839865e-01,-1.14968720101060313e+01, 8.50499834155263854e-04, 1.68922690691601091e-06
 3.08559556790345414e+03, 2.49430848498542453e-04, 2.57293887543583955e-01,-1.19019999060933621e+01, 8.54047449566378947e-04, 1.68598530379802953e-06
 3.08636654483737402e+03, 2.49816612860221862e-04, 2.56867283513357803e-01,-1.21555588222294570e+01, 8.56034793129163132e-04, 1.68386994445694157e-06
 3.08686238132951667e+03, 2.50050909654948785e-04, 2.56603015433540416e-01,-1.23191646230975405e+01, 8.57241405991383213e-04, 1.68260694614822017e-06
 3.08735821782165931e+03, 2.50271786565939432e-04, 2.56346193156426871e-01,-1.24828946618134857e+01, 8.58378738114244774e-04, 1.68144546893653647e-06
 3.08785405431380195e+03, 2.50476361274382120e-04, 2.56096433349481456e-01,-1.26464151245639904e+01, 8.59432131340563026e-04, 1.68035658135502812e-06
 3.08834989080594460e+03, 2.50669872142525159e-04, 2.55853828989300480e-01,-1.28101307396775397e+01, 8.60428434261550868e-04, 1.67914291933761133e-06
 3.08884572729808724e+03, 2.50855447217840691e-04, 2.55618199815289215e-01,-1.29740821100989461e+01, 8.61383685428774681e-04, 1.67803924658682075e-06
 3.08934156379022988e+03, 2.51030052108070368e-04, 2.55389354412301373e-01,-1.31380073265846917e+01, 8.62282423150873304e-04, 1.67702091932321821e-06
 3.08983740028237253e+03, 2.51190165217496245e-04, 2.55166976030999526e-01,-1.33017623044460294e+01, 8.63106715165890795e-04, 1.67604807031996459e-06
 3.09033323677451517e+03, 2.51339652602862809e-04, 2.54951066149305683e-01,-1.34655704984350297e+01, 8.63876356252021122e-04, 1.67502742913169025e-06
 3.09082907326665782e+03, 2.51481620853160725e-04, 2.54741488527967685e-01,-1.36292787698834506e+01, 8.64607246999446705e-04, 1.67409006826906590e-06
 3.09132490975880046e+03, 2.51614245389662522e-04, 2.54538291136597095e-01,-1.37929538446917537e+01, 8.65290098558197632e-04, 1.67316490613506924e-06
 3.09182074625094310e+03, 2.51734395353062502e-04, 2.54341145856177731e-01,-1.39564690268961744e+01, 8.65908972630553332e-04, 1.67233591731966157e-06
 3.09231658274308575e+03, 2.51845770978755500e-04, 2.54150079398098139e-01,-1.41199998703107514e+01, 8.66482783471777705e-04, 1.67144579955543742e-06
 3.09281241923522839e+03, 2.51948086214041759e-04, 2.53964850890345373e-01,-1.42832112878989079e+01, 8.67010102082272412e-04, 1.67070628725797848e-06
 3.09330825572737103e+03, 2.52042193423896485e-04, 2.53785638103480538e-01,-1.44463799254748348e+01, 8.67495293251130330e-04, 1.66986773752742842e-06
 3.09380409221951368e+03, 2.52128855957321199e-04, 2.53612145922489984e-01,-1.46098467461361921e+01, 8.67942277191581014e-04, 1.66908506077842248e-06
 3.09429992871165632e+03, 2.52207294314209078e-04, 2.53444080091430768e-01,-1.47733093324004230e+01, 8.68347102993441357e-04, 1.66839755791331636e-06
 3.09479576520379896e+03, 2.52277034861278547e-04, 2.53281192038327385e-01,-1.49366514461959472e+01, 8.68707378425820549e-04, 1.66770281605561468e-06
 3.09529160169594161e+03, 2.52337947067676283e-04, 2.53123359774572509e-01,-1.50995949110399170e+01, 8.69022456225005909e-04, 1.66707784694504121e-06
 3.09578743818808425e+03, 2.52393275725586413e-04, 2.52970737668271495e-01,-1.52623257455798367e+01, 8.69308886953444127e-04, 1.66638405844708244e-06
 3.09628327468022690e+03, 2.52443353699086386e-04, 2.52823256956341336e-01,-1.54250918785405364e+01, 8.69568377105094906e-04, 1.66574968287551380e-06
 3.09677911117236954e+03, 2.52486215653271073e-04, 2.52680694435117259e-01,-1.55877226592011127e+01, 8.69790921959119460e-04, 1.66518684412924144e-06
 3.09727494766451218e+03, 2.52520997447917448e-04, 2.52542856412067140e-01,-1.57501324088446122e+01, 8.69972130288250130e-04, 1.66463546681480824e-06
 3.09777078415665483e+03, 2.52549065696824632e-04, 2.52409642625283426e-01,-1.59122297855213350e+01, 8.70118977243856061e-04, 1.66410702941467330e-06
 3.09826662064879747e+03, 2.52573694185228583e-04, 2.52281089394291780e-01,-1.60742605388471702e+01, 8.70248151584937860e-04, 1.66353088058953666e-06
 3.09876245714094011e+03, 2.52593177026722178e-04, 2.52157051634021412e-01,-1.62361587485922811e+01, 8.70350965982058869e-04, 1.66305781499096680e-06
 3.09925829363308276e+03, 2.52608248324551546e-04, 2.52037390987287557e-01,-1.63982560001756994e+01, 8.70431168245095442e-04, 1.66251398669195253e-06
 3.09975413012522540e+03, 2.52616832414910108e-04, 2.51921666807580880e-01,-1.65601076137401861e+01, 8.70478194838836304e-04, 1.66212856284668735e-06
 3.10024996661736805e+03, 2.52618481983971912e-04, 2.51809873942218154e-01,-1.67211804700045619e+01, 8.70489767955848117e-04, 1.66173819093382497e-06
 3.10074580310951069e+03, 2.52615854033235061e-04, 2.51702152420250624e-01,-1.68818247597272375e+01, 8.70479424767041160e-04, 1.66128477152269176e-06
 3.10124163960165333e+03, 2.52609906087822062e-04, 2.51598565256984930e-01,-1.70420842596171234e+01, 8.70452043255843860e-04, 1.66090612646123913e-06
 3.10173747609379598e+03, 2.52598739456499867e-04, 2.51499132601853637e-01,-1.72019697863029677e+01, 8.70397946367435448e-04, 1.66055905052662234e-06
 3.10223331258593862e+03, 2.52580547747780588e-04, 2.51403672659802069e-01,-1.73614014986431471e+01, 8.70307931989412688e-04, 1.66025866030093575e-06
 3.10272914907808126e+03, 2.52559836500981403e-04, 2.51312240960178124e-01,-1.75208622496234518e+01, 8.70204958797487224e-04, 1.65986160812543060e-06
 3.10322498557022391e+03, 2.52537113987495439e-04, 2.51224602040063971e-01,-1.76802516041449991e+01, 8.70091622962344065e-04, 1.65956641123841477e-06
 3.10372082206236655e+03, 2.52509259222491499e-04, 2.51140657408777723e-01,-1.78390884212065401e+01, 8.69952018804775779e-04, 1.65932851865201001e-06
 3.10421665855450919e+03, 2.52474204633324698e-04, 2.51060321006778497e-01,-1.79972210150081615e+01, 8.69775606670345619e-04, 1.65911042830011399e-06
 3.10471249504665184e+03, 2.52436573994198506e-04, 2.50983756431887195e-01,-1.81551725245195215e+01, 8.69585946219668133e-04, 1.65881322327257637e-06
 3.10520833153879448e+03, 2.52398078845079532e-04, 2.50910878969229978e-01,-1.83130629401585132e+01, 8.69391762904772082e-04, 1.65857890111824781e-06
 3.10570416803093713e+03, 2.52359152875822204e-04, 2.50841588833232321e-01,-1.84712143212734077e+01, 8.69195269908980706e-04, 1.65829746333758294e-06
 3.10620000452307977e+03, 2.52314132256438559e-04, 2.50775398430478302e-01,-1.86290790511403728e+01, 8.68967603815623156e-04, 1.65819880889306683e-06
 3.10669584101522241e+03, 2.52262741573069178e-04, 2.50712224718059873e-01,-1.87862258260321759e+01, 8.68707356385243394e-04, 1.65805482882724741e-06
 3.10719167750736506e+03, 2.52208786809148564e-04, 2.50652198068872734e-01,-1.89427153206242416e+01, 8.68433924384226876e-04, 1.65788875702653905e-06
 3.10768751399950770e+03, 2.52153315404310874e-04, 2.50595451248772583e-01,-1.90987719353763197e+01, 8.68152642636132749e-04, 1.65774918587701224e-06
 3.10818335049165034e+03, 2.52095091354236382e-04, 2.50541981236580169e-01,-1.92545303793217784e+01, 8.67857205519832471e-04, 1.65763318240944504e-06
 3.10867918698379299e+03, 2.52033525045665938e-04, 2.50491694128757991e-01,-1.94100019502701713e+01, 8.67544604629431632e-04, 1.65753557173725830e-06
 3.10917502347593563e+03, 2.51969070152781912e-04, 2.50444494696673126e-01,-1.95651573371170322e+01, 8.67217152222708927e-04, 1.65745377953021632e-06
 3.10967085996807828e+03, 2.51902117503613910e-04, 2.50400320639077412e-01,-1.97199808335954145e+01, 8.66876839698282301e-04, 1.65738819665406822e-06
 3.11049564657722976e+03, 2.51785143445802737e-04, 2.50333415195787889e-01,-1.99767966224129943e+01, 8.66281902045326342e-04, 1.65731439425568548e-06
 3.11132043318638125e+03, 2.51661288734145129e-04, 2.50274552443726539e-01,-2.02327466279586687e+01, 8.65651517008097626e-04, 1.65728507766520544e-06
 3.11214521979553274e+03, 2.51530964951525123e-04, 2.50223524442238998e-01,-2.04878715006459444e+01, 8.64987772022217751e-04, 1.65729959987215904e-06
 3.11297000640468423e+03, 2.51394596601838352e-04, 2.50180100483196444e-01,-2.07422024765246036e+01, 8.64292821798367757e-04, 1.65735571369354610e-06
 3.11447384482446751e+03, 2.51131423774476426e-04, 2.50119763722486732e-01,-2.12039861464670274e+01, 8.62950597655606018e-04, 1.65755941978468273e-06
 3.11597768324425078e+03, 2.50851089091293005e-04, 2.50082648327440316e-01,-2.16634433981728485e+01, 8.61519500109650242e-04, 1.65788635835132566e-06
