"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.10392954694279908e+01, 1.70416573126671341e-04, 3.11305849160734773e+01, 5.77691748279021144e-01,-1.89233670913168848e-04, 3.08616631997241891e-06
 2.10567288988343790e+01, 1.70423467096091221e-04, 3.13806184922807958e+01, 5.77691963340684178e-01,-1.89201865994907356e-04, 3.08606234535116173e-06
 2.10741623282407673e+01, 1.70430614791906138e-04, 3.15827730256667607e+01, 5.77692178375485144e-01,-1.89168875167088974e-04, 3.08595761065824491e-06
 2.10915957576471556e+01, 1.70438010514015491e-04, 3.17436637274903255e+01, 5.77692393353136602e-01,-1.89134724926637526e-04, 3.08585271998866710e-06
 2.11090291870535438e+01, 1.70445644986756657e-04, 3.18692036957905955e+01, 5.77692608240188199e-01,-1.89099458467367125e-04, 3.08574769179952482e-06
 2.11402328862739175e+01, 1.70459874950843658e-04, 3.20219234186111308e+01, 5.77692992512402581e-01,-1.89033692830592313e-04, 3.08555927431678526e-06
 2.11714365854942912e+01, 1.70474795771957791e-04, 3.20991113049305170e+01, 5.77693376158385452e-01,-1.88964695717441192e-04, 3.08536972491458552e-06
 2.12026402847146649e+01, 1.70490367661851433e-04, 3.21191300493084952e+01, 5.77693758928202739e-01,-1.88892652137230170e-04, 3.08517954433944976e-06
 2.12338439839350386e+01, 1.70506553732584887e-04, 3.20962185614598141e+01, 5.77694140540203405e-01,-1.88817733505503385e-04, 3.08498896456909718e-06
 2.12650476831554123e+01, 1.70523321623771324e-04, 3.20404649428306740e+01, 5.77694520690488988e-01,-1.88740090058358515e-04, 3.08479800820547290e-06
 2.12962513823757860e+01, 1.70540643231357315e-04, 3.19589812035288432e+01, 5.77694899054586597e-01,-1.88659852120526278e-04, 3.08460679319711902e-06
 2.13274550815961597e+01, 1.70558493525262692e-04, 3.18569421991718862e+01, 5.77695275287476440e-01,-1.88577135627870257e-04, 3.08441548229108976e-06
 2.13586587808165334e+01, 1.70576849769030534e-04, 3.17382323361997116e+01, 5.77695649023702851e-01,-1.88492045772559934e-04, 3.08422417159977615e-06
 2.13898624800369070e+01, 1.70595691475842922e-04, 3.16058162645930452e+01, 5.77696019877692812e-01,-1.88404677208035641e-04, 3.08403287993313171e-06
 2.14210661792572807e+01, 1.70615000602958376e-04, 3.14619702560148156e+01, 5.77696387444186166e-01,-1.88315113139628270e-04, 3.08384158649728065e-06
 2.14522698784776544e+01, 1.70634761574629931e-04, 3.13084481582398553e+01, 5.77696751298685029e-01,-1.88223425216308809e-04, 3.08365025565131146e-06
 2.14834735776980281e+01, 1.70654961114067167e-04, 3.11466096231329033e+01, 5.77697110997846042e-01,-1.88129674314603979e-04, 3.08345884203036209e-06
 2.15309742156163253e+01, 1.70686528062868198e-04, 3.08865198077667564e+01, 5.77697649532178614e-01,-1.87983109844074936e-04, 3.08316714985866284e-06
 2.15784748535346225e+01, 1.70719054352254281e-04, 3.06125383947938019e+01, 5.77698175651955026e-01,-1.87832023825184420e-04, 3.08287493031548977e-06
 2.16259754914529196e+01, 1.70752516314616720e-04, 3.03267252571662276e+01, 5.77698687552902657e-01,-1.87676522315084260e-04, 3.08258195405794585e-06
 2.16734761293712168e+01, 1.70786898949446838e-04, 3.00304677246110678e+01, 5.77699183328016397e-01,-1.87516670660533007e-04, 3.08228777072348050e-06
 2.17209767672895140e+01, 1.70822194107190660e-04, 2.97249572075975692e+01, 5.77699660969164253e-01,-1.87352501976372095e-04, 3.08199218839180772e-06
 2.17684774052078112e+01, 1.70858397420866530e-04, 2.94113036666558330e+01, 5.77700118369940063e-01,-1.87184031486802764e-04, 3.08169507652949681e-06
 2.18159780431261083e+01, 1.70895507402138842e-04, 2.90904716691610012e+01, 5.77700553324936306e-01,-1.87011260743711726e-04, 3.08139612178659297e-06
 2.18634786810444055e+01, 1.70933526124759873e-04, 2.87632591695033994e+01, 5.77700963525428435e-01,-1.86834174414661540e-04, 3.08109501601880090e-06
 2.19348240983651266e+01, 1.70992348727067234e-04, 2.82612610152662924e+01, 5.77701527798494485e-01,-1.86560017561848273e-04, 3.08063831139645499e-06
 2.20061695156858477e+01, 1.71053257009232341e-04, 2.77485057690649981e+01, 5.77702022097843826e-01,-1.86275924161785416e-04, 3.08017575402833123e-06
 2.20775149330065688e+01, 1.71116280084634677e-04, 2.72267506577808831e+01, 5.77702437197873842e-01,-1.85981735756033566e-04, 3.07970674219227015e-06
 2.21846726229333662e+01, 1.71214982997945051e-04, 2.64302323311237686e+01, 5.77702890112397283e-01,-1.85520523207164740e-04, 3.07898888107651575e-06
 2.22918303128601636e+01, 1.71318641975391116e-04, 2.56228101238131458e+01, 5.77703106026477897e-01,-1.85035530292183815e-04, 3.07825410065128297e-06
 2.23989880027869610e+01, 1.71427374054951439e-04, 2.48090234134548027e+01, 5.77703045573526364e-01,-1.84526115231542205e-04, 3.07750037395146676e-06
 2.25061456927137584e+01, 1.71541289539226650e-04, 2.39938275796819553e+01, 5.77702665735736254e-01,-1.83991659382592358e-04, 3.07672756961827822e-06
