"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 2.02537628248644478e+03, 1.15914946394979435e-04, 3.55342869372170189e-01, 2.69964899142219608e+01, 2.07640765252693933e-04, 2.36604594743161559e-06
 2.02571850762621762e+03, 1.16053630559002550e-04, 3.55352901020003498e-01, 2.51534900488394513e+01, 2.08218888673654905e-04, 2.36529823442127500e-06
 2.02606073276599045e+03, 1.16203227295844295e-04, 3.55361117416215677e-01, 2.34284481864601553e+01, 2.08843384205087835e-04, 2.36450757898306532e-06
 2.02640295790576329e+03, 1.16363635728892635e-04, 3.55367212170124791e-01, 2.18199440701494431e+01, 2.09514012545102517e-04, 2.36367676687330634e-06
 2.02694374308423471e+03, 1.16638631165769460e-04, 3.55371683192974130e-01, 1.95093031508723662e+01, 2.10666070883637236e-04, 2.36228913771160011e-06
 2.02748452826270614e+03, 1.16938906966905425e-04, 3.55368516695015679e-01, 1.74652562132553797e+01, 2.11927416515314229e-04, 2.36081795022859811e-06
 2.02802531344117756e+03, 1.17263192832956720e-04, 3.55356068918442014e-01, 1.56621920903299348e+01, 2.13293545466055359e-04, 2.35926304326129388e-06
 2.02856609861964898e+03, 1.17610279515164141e-04, 3.55332558221588046e-01, 1.40772728814852979e+01, 2.14760218526713310e-04, 2.35762230892748426e-06
 2.02910688379812041e+03, 1.17978554653601573e-04, 3.55296091888878396e-01, 1.26972477238722536e+01, 2.16321484798032940e-04, 2.35590314794176495e-06
 2.02964766897659183e+03, 1.18366119438799181e-04, 3.55244712917246408e-01, 1.15012696855531473e+01, 2.17970139597568180e-04, 2.35410458367392677e-06
 2.03018845415506325e+03, 1.18771785416497971e-04, 3.55176443630449035e-01, 1.04512224171133514e+01, 2.19701944430912804e-04, 2.35220464877564547e-06
 2.03072923933353468e+03, 1.19195624990076510e-04, 3.55089286394318082e-01, 9.52736026187531948e+00, 2.21518021402506939e-04, 2.35017125547446887e-06
 2.03127002451200610e+03, 1.19636669554548094e-04, 3.54981224582844646e-01, 8.74013505270142588e+00, 2.23415050969157146e-04, 2.34802788546306618e-06
 2.03181080969047753e+03, 1.20093871160809943e-04, 3.54850274768918339e-01, 8.06957137667254010e+00, 2.25389335160316838e-04, 2.34574642255537609e-06
 2.03235159486894895e+03, 1.20568266441065054e-04, 3.54694493893484508e-01, 7.47230995733448555e+00, 2.27446144975587461e-04, 2.34327251475259016e-06
 2.03289238004742037e+03, 1.21060940294743621e-04, 3.54511933621052433e-01, 6.93977552268926434e+00, 2.29591042501305905e-04, 2.34061094031398195e-06
 2.03343316522589180e+03, 1.21571523088184630e-04, 3.54300688131770902e-01, 6.50830465370210209e+00, 2.31823337699131252e-04, 2.33776791763436358e-06
 2.03349702942834301e+03, 1.21632973556430626e-04, 3.54273760366176971e-01, 6.46180056557638327e+00, 2.32092646156855005e-04, 2.33741272748573905e-06
 2.03356089363079423e+03, 1.21694747305251783e-04, 3.54246403640579854e-01, 6.41112689527889401e+00, 2.32363508324032062e-04, 2.33705367932231746e-06
 2.03362475783324544e+03, 1.21756837593628927e-04, 3.54218614113953278e-01, 6.36026735693894985e+00, 2.32635896797446794e-04, 2.33669438571226944e-06
 2.03368862203569665e+03, 1.21819220089483266e-04, 3.54190388404702017e-01, 6.31070626997151862e+00, 2.32909707311289239e-04, 2.33633148194690971e-06
 2.03375248623814787e+03, 1.21881889207481350e-04, 3.54161723461835332e-01, 6.26226477782309576e+00, 2.33184917266293786e-04, 2.33596437637471139e-06
 2.03381635044059908e+03, 1.21944852179129573e-04, 3.54132616265790567e-01, 6.21447827696794430e+00, 2.33461560022230297e-04, 2.33559400315188241e-06
 2.03388021464305029e+03, 1.22008112618351048e-04, 3.54103063679058361e-01, 6.16718517403374289e+00, 2.33739653194495975e-04, 2.33522036988063113e-06
 2.03399275931834063e+03, 1.22120319265067945e-04, 3.54049890853330940e-01, 6.08508663003625916e+00, 2.34233267145949112e-04, 2.33455313686695929e-06
 2.03410530399363097e+03, 1.22233460960744422e-04, 3.53995307372754753e-01, 6.00483864709923498e+00, 2.34731450594419429e-04, 2.33387439260471214e-06
 2.03421784866892131e+03, 1.22347550982400573e-04, 3.53939295741963533e-01, 5.92665568156258615e+00, 2.35234272040735009e-04, 2.33318422940398879e-06
 2.03433039334421164e+03, 1.22462602709900564e-04, 3.53881838575787644e-01, 5.85047421628840247e+00, 2.35741800672078692e-04, 2.33248259469070018e-06
 2.03449971857905166e+03, 1.22637543050102077e-04, 3.53792631568818572e-01, 5.73933895991699927e+00, 2.36514415090048494e-04, 2.33140470695207748e-06
 2.03466904381389168e+03, 1.22814746610933973e-04, 3.53700053450738794e-01, 5.63198548301018498e+00, 2.37298125415863042e-04, 2.33029936449406010e-06
 2.03495753942409328e+03, 1.23122049746688110e-04, 3.53534382820140880e-01, 5.45725868164787276e+00, 2.38659830548010175e-04, 2.32835095363265132e-06
