"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.12031187651986279e+01, 2.10698211526666701e-04, 3.31471588614488013e+01, 5.18547352106940584e-01, 1.15844654487515871e-04, 2.76874491095625311e-06
 2.12344685033647167e+01, 2.10716089573478930e-04, 3.30936456415943852e+01, 5.18547930115616618e-01, 1.15935299783021222e-04, 2.76855971899479090e-06
 2.12658182415308055e+01, 2.10734585730882245e-04, 3.30114049030856265e+01, 5.18548505898762446e-01, 1.16029121335579723e-04, 2.76837427034684018e-06
 2.12971679796968942e+01, 2.10753674435905987e-04, 3.29065381026771107e+01, 5.18549079158649229e-01, 1.16125988899161943e-04, 2.76818864623792872e-06
 2.13285177178629830e+01, 2.10773332928732227e-04, 3.27834596066841115e+01, 5.18549649583708194e-01, 1.16225786618727423e-04, 2.76800296610252611e-06
 2.13598674560290718e+01, 2.10793540580307676e-04, 3.26454746111318954e+01, 5.18550216848144507e-01, 1.16328409584016824e-04, 2.76781728915339717e-06
 2.13912171941951605e+01, 2.10814278863228358e-04, 3.24951043312832937e+01, 5.18550780611893636e-01, 1.16433763681160276e-04, 2.76763160548098783e-06
 2.14225669323612493e+01, 2.10835531534680186e-04, 3.23342861137765354e+01, 5.18551340520742365e-01, 1.16541766531691278e-04, 2.76744587081447991e-06
 2.14539166705273381e+01, 2.10857284662263681e-04, 3.21645162022362214e+01, 5.18551896206481344e-01, 1.16652347626093337e-04, 2.76726002935309364e-06
 2.14852664086934269e+01, 2.10879526473407646e-04, 3.19869598470401186e+01, 5.18552447287014440e-01, 1.16765447552832953e-04, 2.76707401854993924e-06
 2.15331567786684950e+01, 2.10914425511677116e-04, 3.17026354700349238e+01, 5.18553279330296490e-01, 1.16942976371283146e-04, 2.76678936221482416e-06
 2.15810471486435631e+01, 2.10950415204748517e-04, 3.14048644796426295e+01, 5.18554098225507243e-01, 1.17126133996736615e-04, 2.76650389283933663e-06
 2.16289375186186312e+01, 2.10987475790549040e-04, 3.10955009472227140e+01, 5.18554902425798492e-01, 1.17314822843100699e-04, 2.76621735849343730e-06
 2.16768278885936994e+01, 2.11025595780913068e-04, 3.07758289700198411e+01, 5.18555690303146188e-01, 1.17508987919066689e-04, 2.76592930847645823e-06
 2.17247182585687675e+01, 2.11064770309680067e-04, 3.04469834502294177e+01, 5.18556460148344889e-01, 1.17708608365529616e-04, 2.76563952588395210e-06
 2.17726086285438356e+01, 2.11104998294695732e-04, 3.01100429795916789e+01, 5.18557210172186145e-01, 1.17913682902687138e-04, 2.76534786260973518e-06
 2.18204989985189037e+01, 2.11146281505036784e-04, 2.97659618865258047e+01, 5.18557938504187632e-01, 1.18124225052408996e-04, 2.76505401425055600e-06
 2.18683893684939719e+01, 2.11188625119852107e-04, 2.94155456212817619e+01, 5.18558643188669177e-01, 1.18340266018236893e-04, 2.76475768224307580e-06
 2.19406635944237642e+01, 2.11254554297028707e-04, 2.88762362403374553e+01, 5.18559657341987057e-01, 1.18676821569136073e-04, 2.76430536133873124e-06
 2.20129378203535566e+01, 2.11322951765866430e-04, 2.83263089402301489e+01, 5.18560605534350683e-01, 1.19026202279388737e-04, 2.76384638769476389e-06
 2.20852120462833490e+01, 2.11393857312086678e-04, 2.77676539197577483e+01, 5.18561479852930218e-01, 1.19388630893694589e-04, 2.76338019003764300e-06
