"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 3.02077903112891545e+03, 2.10501268990534771e-04, 2.91645994649858187e+00, 5.18486355299247248e-01, 1.14942907815938062e-04, 2.77059099308007133e-06
 3.02078995661893214e+03, 2.10503744897303169e-04, 5.33431189687165919e+00, 5.18486560215901560e-01, 1.14955235777359089e-04, 2.77052704515365617e-06
 3.02080088210894883e+03, 2.10506437823009272e-04, 7.62052613810987278e+00, 5.18486765142979977e-01, 1.14968676117692352e-04, 2.77046253825670164e-06
 3.02081180759896552e+03, 2.10509340932456447e-04, 9.77424454734627446e+00, 5.18486970078393505e-01, 1.14983193822166467e-04, 2.77039865775410060e-06
 3.02083084222007983e+03, 2.10514865536772541e-04, 1.32191916413212329e+01, 5.18487327133044018e-01, 1.15010879399409153e-04, 2.77029105646854700e-06
 3.02084987684119415e+03, 2.10520918652055858e-04, 1.62958186515489878e+01, 5.18487684188496334e-01, 1.15041274230551501e-04, 2.77019017649956617e-06
 3.02086891146230846e+03, 2.10527418026508007e-04, 1.90391966434556323e+01, 5.18488041225738994e-01, 1.15073956834480166e-04, 2.77009658665356391e-06
 3.02088794608342278e+03, 2.10534282756770404e-04, 2.14893911534569213e+01, 5.18488398223341473e-01, 1.15108512632959936e-04, 2.77001010742222949e-06
 3.02090698070453709e+03, 2.10541440156759228e-04, 2.36853372253885155e+01, 5.18488755158294845e-01, 1.15144569155325118e-04, 2.76993041651677539e-06
 3.02092601532565141e+03, 2.10548827240666150e-04, 2.56620746515233833e+01, 5.18489112006794262e-01, 1.15181803639227356e-04, 2.76985699220901109e-06
 3.02094504994676572e+03, 2.10556389902722963e-04, 2.74508136473210236e+01, 5.18489468744629534e-01, 1.15219938827042971e-04, 2.76978918969863171e-06
 3.02096408456788004e+03, 2.10564081998130127e-04, 2.90795497361686479e+01, 5.18489825347338340e-01, 1.15258738256331068e-04, 2.76972647710885574e-06
 3.02099605083551387e+03, 2.10577183577450780e-04, 3.15218404844139286e+01, 5.18490423845470838e-01, 1.15324840419734207e-04, 2.76963183111697618e-06
 3.02100000000000000e+03, 2.10578811687630549e-04, 3.18020702765401744e+01, 5.18490497748008705e-01, 1.15333055761815523e-04, 2.76962102680276908e-06
 3.02100386158887295e+03, 2.10580407685137338e-04, 3.18775179524480166e+01, 5.18490569998870998e-01, 1.15341109431726992e-04, 2.76960689749529325e-06
 3.02100772317774590e+03, 2.10582008497279497e-04, 3.19496651350485941e+01, 5.18490642241086541e-01, 1.15349187820934406e-04, 2.76959026525884890e-06
 3.02101827782367855e+03, 2.10586422691599949e-04, 3.21314721420496383e+01, 5.18490839650710966e-01, 1.15371467047567860e-04, 2.76953781132061336e-06
 3.02102883246961119e+03, 2.10590902375536355e-04, 3.22941562381873055e+01, 5.18491036995633148e-01, 1.15394082285421979e-04, 2.76948018519501825e-06
 3.02103938711554383e+03, 2.10595464590612806e-04, 3.24377427923819326e+01, 5.18491234265065604e-01, 1.15417120922487663e-04, 2.76941996933759263e-06
 3.02105679636167633e+03, 2.10603191964447691e-04, 3.26370968970412179e+01, 5.18491559457065043e-01, 1.15456159465054565e-04, 2.76931919708729773e-06
 3.02107420560780884e+03, 2.10611172355321320e-04, 3.27946641827868248e+01, 5.18491884385420487e-01, 1.15496496105639188e-04, 2.76921763570273264e-06
 3.02109161485394134e+03, 2.10619401936385756e-04, 3.29162967561529811e+01, 5.18492209016367056e-01, 1.15538111340052552e-04, 2.76911592872389094e-06
 3.02110902410007384e+03, 2.10627872958145835e-04, 3.30072014697117524e+01, 5.18492533314204862e-01, 1.15580965558033852e-04, 2.76901411899886090e-06
 3.02114037554122933e+03, 2.10643709623913066e-04, 3.31078895897842642e+01, 5.18493116357979789e-01, 1.15661124801319916e-04, 2.76883044600020220e-06
 3.02117172698238483e+03, 2.10660263587980645e-04, 3.31423711965568799e+01, 5.18493697977266521e-01, 1.15744966377079929e-04, 2.76864585552708494e-06
 3.02120307842354032e+03, 2.10677499140330158e-04, 3.31268433779822473e+01, 5.18494277925797276e-01, 1.15832307953437651e-04, 2.76846079260215860e-06
