"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 1.05387091412145173e+03, 4.28481970422184212e-04, 3.46864665479145851e-01,-1.65618429160546050e+01, 1.61253868386276324e-03, 1.77744431240839898e-06
 1.05439918556985253e+03, 4.29807789760638817e-04, 3.45763593398370483e-01,-1.67755576355348737e+01, 1.61712043421340362e-03, 1.77344711958515468e-06
 1.05492745701825334e+03, 4.31024876480898560e-04, 3.44702729537455232e-01,-1.69825289916349575e+01, 1.62131643515942090e-03, 1.76962117699895944e-06
 1.05545572846665414e+03, 4.32162311108236327e-04, 3.43680244703537585e-01,-1.71830062602098756e+01, 1.62522876355360993e-03, 1.76590262231920488e-06
 1.05598399991505494e+03, 4.33205972761336092e-04, 3.42693955750508983e-01,-1.73771352738759219e+01, 1.62881164878386840e-03, 1.76235779320206072e-06
 1.05651227136345574e+03, 4.34135874963313434e-04, 3.41741200960984426e-01,-1.75652331336367702e+01, 1.63199969826135984e-03, 1.75883022260594147e-06
 1.05704054281185654e+03, 4.34989161601839541e-04, 3.40821544817908550e-01,-1.77474983893471006e+01, 1.63492093781274976e-03, 1.75548799355919901e-06
 1.05756881426025734e+03, 4.35774134342631900e-04, 3.39933042567366783e-01,-1.79241656736260886e+01, 1.63760494351045506e-03, 1.75223283424374371e-06
 1.05809708570865814e+03, 4.36489701104630869e-04, 3.39074478095952647e-01,-1.80954781398689271e+01, 1.64004928592258355e-03, 1.74908182288058565e-06
 1.05862535715705894e+03, 4.37137344278905175e-04, 3.38244540386269943e-01,-1.82616707641442737e+01, 1.64226011516557932e-03, 1.74603081730496550e-06
 1.05962316421001219e+03, 4.38199894905431616e-04, 3.36749325153868850e-01,-1.85627321045041178e+01, 1.64588504669727705e-03, 1.74052402863833252e-06
 1.06062097126296544e+03, 4.39070227042480583e-04, 3.35343942143211171e-01,-1.88480017500044461e+01, 1.64885403773740429e-03, 1.73533696915645153e-06
 1.06161877831591869e+03, 4.39769965738667540e-04, 3.34022217059412707e-01,-1.91188354697853704e+01, 1.65124340988738114e-03, 1.73045369587763545e-06
 1.06335066301023357e+03, 4.40637664993645019e-04, 3.31910293233820375e-01,-1.95587681093623686e+01, 1.65421698889507240e-03, 1.72265234129979615e-06
 1.06508254770454846e+03, 4.41127576917298635e-04, 3.30009817657520854e-01,-1.99655467906864494e+01, 1.65591692575904961e-03, 1.71565674334869810e-06
 1.06681443239886335e+03, 4.41310038866870539e-04, 3.28299804961078245e-01,-2.03452705432822682e+01, 1.65658283137603050e-03, 1.70940178093742385e-06
 1.06946105308861593e+03, 4.41113918970836524e-04, 3.26014941960395099e-01,-2.08852829760025180e+01, 1.65600395460297877e-03, 1.70115936133953631e-06
 1.07210767377836851e+03, 4.40471749346667838e-04, 3.24081840018491496e-01,-2.13906381576874622e+01, 1.65392262797159654e-03, 1.69435748318018621e-06
 1.07475429446812109e+03, 4.39487439003991270e-04, 3.22459997365783291e-01,-2.18737637457826786e+01, 1.65068247003701788e-03, 1.68885461518120306e-06
 1.07740091515787367e+03, 4.38232492090080911e-04, 3.21116314441096673e-01,-2.23436505958183567e+01, 1.64651770397917997e-03, 1.68453459250102448e-06
 1.08004753584762625e+03, 4.36753695267061437e-04, 3.20023847916060644e-01,-2.28066350902718256e+01, 1.64157962270333052e-03, 1.68128833873951032e-06
 1.08269415653737883e+03, 4.35095866944606579e-04, 3.19158657611678498e-01,-2.32673197139102648e+01, 1.63601336584960643e-03, 1.67901919261928346e-06
 1.08534077722713141e+03, 4.33283465742630570e-04, 3.18499531068788533e-01,-2.37286409062816688e+01, 1.62989608489064923e-03, 1.67763949549056808e-06
 1.08798739791688399e+03, 4.31352135941169264e-04, 3.18027485529224052e-01,-2.41928696383973580e+01, 1.62334356235754461e-03, 1.67706945608126959e-06
 1.09063401860663657e+03, 4.29307533728922198e-04, 3.17725485700883159e-01,-2.46609004385141048e+01, 1.61637040576694674e-03, 1.67724108300950568e-06
 1.09328063929638915e+03, 4.27191890037477689e-04, 3.17578245856039887e-01,-2.51341259740352001e+01, 1.60911688203836320e-03, 1.67808273107287152e-06
