"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.02171490192164617e+03, 1.11095122544173239e-01, 8.16813820392224898e+02, 2.81212872106010814e-01, 3.25933376498234234e-03, 2.11706632603060989e-02, 2.90818623219905561e+01, 4.36977310632788374e+00, 3.36817936138498253e-01, 1.70371234685918062e+04
 1.02173736674665338e+03, 1.11104199402624892e-01, 8.16815458862915079e+02, 3.15013822601210358e-01, 3.96406400970734756e-03, 2.11739600512431299e-02, 2.94155234831742369e+01, 4.38445991786274192e+00, 3.38534136266539332e-01, 1.70371582741923812e+04
 1.02175983157166058e+03, 1.11114283951632156e-01, 8.16817094268687924e+02, 3.50755388327599504e-01, 4.75948803307561698e-03, 2.11776231002314408e-02, 2.96851957787850189e+01, 4.39667358289574839e+00, 3.39926487243262965e-01, 1.70371899337313407e+04
 1.02178229639666779e+03, 1.11125419314991758e-01, 8.16818726234450651e+02, 3.87918540034904114e-01, 5.65113364787989732e-03, 2.11816681540293004e-02, 2.98976984772045249e+01, 4.40667475596398006e+00, 3.41027065950313235e-01, 1.70372188899479625e+04
 1.02180476122167499e+03, 1.11137635332215046e-01, 8.16820354361559225e+02, 4.26084656099493142e-01, 6.64542534933797256e-03, 2.11861061467342182e-02, 3.00588480150570554e+01, 4.41468567436455928e+00, 3.41863765663167618e-01, 1.70372455213895664e+04
 1.02182722604668220e+03, 1.11150951946639834e-01, 8.16821978223436531e+02, 4.64952874480622114e-01, 7.75011768623759100e-03, 2.11909444297071828e-02, 3.01736044811202468e+01, 4.42089575201588492e+00, 3.42460799013906525e-01, 1.70372701510792213e+04
 1.02184969087168940e+03, 1.11165381950407524e-01, 8.16823597359034579e+02, 5.04287723744558658e-01, 8.97481777649841890e-03, 2.11961877680168845e-02, 3.02461909550597525e+01, 4.42546614175262309e+00, 3.42839125963197822e-01, 1.70372930535955602e+04
 1.02188367838072395e+03, 1.11189347213824882e-01, 8.16826036855718257e+02, 5.64348891011848819e-01, 1.10835902373662681e-02, 2.12048970932704889e-02, 3.02837710643261460e+01, 4.42956599183788935e+00, 3.43035811314456152e-01, 1.70373249320867289e+04
 1.02191766588975850e+03, 1.11215892205687006e-01, 8.16828462356338036e+02, 6.24802368271985209e-01, 1.35518405556740353e-02, 2.12145457076460611e-02, 3.02433291132097644e+01, 4.43061764937665359e+00, 3.42826299768863862e-01, 1.70373540457164163e+04
 1.02195165339879304e+03, 1.11245002851155558e-01, 8.16830871453068653e+02, 6.84672999660544956e-01, 1.64599184022832939e-02, 2.12251290382322669e-02, 3.01330574222673384e+01, 4.42893244073191017e+00, 3.42253771320933264e-01, 1.70373809055043093e+04
 1.02198564090782759e+03, 1.11276650181208830e-01, 8.16833261158514233e+02, 7.44072615433568618e-01, 1.99195480681938798e-02, 2.12366371434731423e-02, 2.99596305256891462e+01, 4.42476349218133258e+00, 3.41354312956832551e-01, 1.70374059114260563e+04
 1.02201962841686213e+03, 1.11310790813154425e-01, 8.16835627680452490e+02, 8.02386309310128887e-01, 2.40859142539385437e-02, 2.12490548802210660e-02, 2.97286122599091378e+01, 4.41832138710490430e+00, 3.40158784572944961e-01, 1.70374293783157736e+04
 1.02205361592589668e+03, 1.11347396322338435e-01, 8.16837966127470281e+02, 8.60753682579974866e-01, 2.91632247584306149e-02, 2.12623725821132342e-02, 2.94447087807556827e+01, 4.40978388819800671e+00, 3.38693959892735819e-01, 1.70374515527755830e+04
 1.02208760343493122e+03, 1.11386433244191257e-01, 8.16840270165663924e+02, 9.17972289528553698e-01, 3.54247175867109312e-02, 2.12765787857917554e-02, 2.91119572395162578e+01, 4.39930318745874516e+00, 3.36983384460535440e-01, 1.70374726263952434e+04
 1.02212159094396577e+03, 1.11427820447761797e-01, 8.16842531585578399e+02, 9.72408290600669911e-01, 4.32344795840818655e-02, 2.12916447068656860e-02, 2.87338781136681973e+01, 4.38701176240620505e+00, 3.35048077458899474e-01, 1.70374927468984606e+04
 1.02215557845300032e+03, 1.11471497815632953e-01, 8.16844739666273995e+02, 1.02697948796886651e+00, 5.30437380387663859e-02, 2.13075492229551668e-02, 2.83136023621612267e+01, 4.37302727330824759e+00, 3.32907118390876222e-01, 1.70375120277654823e+04
 1.02218956596203486e+03, 1.11517433025453680e-01, 8.16846880566206323e+02, 1.08090933303190750e+00, 6.54266466221040122e-02, 2.13242813520836197e-02, 2.78539664975491164e+01, 4.35745622779982966e+00, 3.30578081612815100e-01, 1.70375305558707914e+04
 1.02222355347106941e+03, 1.11565594409597221e-01, 8.16848936563945244e+02, 1.13379249642475322e+00, 8.10952693350636827e-02, 2.13418303756375792e-02, 2.73575792393541519e+01, 4.34039655030165150e+00, 3.28077333654784142e-01, 1.70375483973186638e+04
 1.02225754098010395e+03, 1.11615920084196185e-01, 8.16850885104165855e+02, 1.18470229202394717e+00, 1.00949527906544448e-01, 2.13601745820131000e-02, 2.68268691042527436e+01, 4.32193941718873464e+00, 3.25420239000538680e-01, 1.70375656020060233e+04
 1.02229152848913850e+03, 1.11668371923814388e-01, 8.16852697559777425e+02, 1.23598563024247454e+00, 1.26055321168138029e-01, 2.13793009291342248e-02, 2.62641190364598387e+01, 4.30217059262432766e+00, 3.22621301629418489e-01, 1.70375822072592964e+04
 1.02232551599817305e+03, 1.11722847524509145e-01, 8.16854338151902652e+02, 1.28268702234857157e+00, 1.57830016322546618e-01, 2.13991729369497098e-02, 2.56714925133029830e+01, 4.28117143678812528e+00, 3.19694272453041661e-01, 1.70375982407959054e+04
 1.02234737296251137e+03, 1.11758939981868033e-01, 8.16855281948825109e+02, 1.31567883355781734e+00, 1.82472289916253277e-01, 2.14123433298159839e-02, 2.52755595772129631e+01, 4.26705335817508136e+00, 3.17750361892566002e-01, 1.70376082593058018e+04
 1.02236154146424815e+03, 1.11782805855569198e-01, 8.16855839331226662e+02, 1.33748782949574663e+00, 2.00453394467438178e-01, 2.14210540476434778e-02, 2.50130073004953104e+01, 4.25765630464892109e+00, 3.16466416077108736e-01, 1.70376146339500301e+04
 1.02237570996598492e+03, 1.11807033646140933e-01, 8.16856348946999901e+02, 1.35743142425927443e+00, 2.20208936837411579e-01, 2.14298984003799646e-02, 2.47459866078809192e+01, 4.24807271445047352e+00, 3.15164776257091273e-01, 1.70376209156447148e+04
