"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.08000956337299635e+03, 2.69748770130631865e-01, 2.53269758613581274e+02, 3.54603412098669246e-01, 2.28040535705679215e+00, 1.01448547754688423e-01,-8.30209468499329830e+01, 1.13838016038468881e-02,-4.72425967850411757e-02, 1.70383744227285388e+04
 1.08063325538484378e+03, 2.68647819482402128e-01, 2.54650259118846066e+02, 3.48073021646722380e-01, 2.13270099023370019e+00, 1.00807264756816797e-01,-8.30147478506859358e+01, 1.16283864584970052e-02,-4.68616155485812522e-02, 1.70383759485490300e+04
 1.08125694739669120e+03, 2.67573789805629958e-01, 2.56037048635642066e+02, 3.41839694798705462e-01, 1.99473018839551242e+00, 1.00181925755940468e-01,-8.30086645325947927e+01, 1.18683991546725855e-02,-4.64899278635047333e-02, 1.70383774289783141e+04
 1.08188063940853863e+03, 2.66525735323692836e-01, 2.57429655935920209e+02, 3.35999730735319413e-01, 1.86585411593569783e+00, 9.95719752381974549e-02,-8.30026961262779821e+01, 1.21038702315655628e-02,-4.61272130944299988e-02, 1.70383788650969436e+04
 1.08250433142038605e+03, 2.65502789818661877e-01, 2.58827624984746024e+02, 3.30502252221616666e-01, 1.74547204481109963e+00, 9.89769033726899949e-02,-8.29968418340835115e+01, 1.23348313427177475e-02,-4.57731772301464557e-02, 1.70383802579601397e+04
 1.08312802343223348e+03, 2.64504120424452760e-01, 2.60230523770946377e+02, 3.25315967224652225e-01, 1.63302127481302528e+00, 9.83962192126214968e-02,-8.29911006036980012e+01, 1.25613241908634470e-02,-4.54275369672251447e-02, 1.70383816085920625e+04
 1.08447284845613081e+03, 2.62429644952420049e-01, 2.63270454759965446e+02, 3.15128762784449401e-01, 1.41513025835450068e+00, 9.71908915174875265e-02,-8.29790987055016274e+01, 1.30347756756180148e-02,-4.47095542661569978e-02, 1.70383843817215093e+04
 1.08581767348002813e+03, 2.60456640164439368e-01, 2.66327818154277338e+02, 3.06154816245389982e-01, 1.22699859451043247e+00, 9.60457218869865958e-02,-8.29675986967346830e+01, 1.34883933719762983e-02,-4.40267094955799423e-02, 1.70383869724425385e+04
 1.08786529967812726e+03, 2.57631415998965885e-01, 2.71009437274275058e+02, 2.94463533717573833e-01, 9.88708813934870423e-01, 9.44081402999634722e-02,-8.29510058489851332e+01, 1.41428319461175296e-02,-4.30489961406987920e-02, 1.70383905861566018e+04
 1.08991292587622638e+03, 2.55001323579483796e-01, 2.75714444413792648e+02, 2.84731879846598201e-01, 7.98056566850778637e-01, 9.28862504929007099e-02,-8.29354505960418038e+01, 1.47562688219273278e-02,-4.21389546930181214e-02, 1.70383938255135981e+04
