"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.00572859198902776e+02, 2.43719122411364231e-01, 3.00337686477694547e+02, 2.53851682102944565e-01, 2.71374455719705088e-01, 8.63918560330784319e-02,-8.28685005852642007e+01, 1.74172283305773883e-02,-3.82429503762681117e-02, 1.70378766489863701e+04
 1.01584873138809570e+02, 2.42812813844232922e-01, 3.02670502241247050e+02, 2.52002951498307259e-01, 2.46069392470713022e-01, 8.58729108238753397e-02,-8.28630517901413128e+01, 1.76319267138133895e-02,-3.79298090575555663e-02, 1.70378773683781073e+04
 1.02596887078716364e+02, 2.41928796802373447e-01, 3.05001002353348497e+02, 2.50260946108282367e-01, 2.23340812030713126e-01, 8.53671709769494719e-02,-8.28577354897367684e+01, 1.78413886739105729e-02,-3.76244103527558632e-02, 1.70378780271373471e+04
 1.03608901018623158e+02, 2.41065903077087945e-01, 3.07328896188522890e+02, 2.48639969722061566e-01, 2.02918612075879468e-01, 8.48739452232981639e-02,-8.28525450313835421e+01, 1.80458769916693740e-02,-3.73263483372563362e-02, 1.70378786267433825e+04
 1.05733412911624640e+02, 2.39318485268913389e-01, 3.12206218577637969e+02, 2.45549238654788365e-01, 1.66520101433603185e-01, 8.38764666174187379e-02,-8.28420312568353268e+01, 1.84600390540618081e-02,-3.67228735663819653e-02, 1.70378796990535629e+04
 1.07857924804626123e+02, 2.37650185455458351e-01, 3.17068719810912853e+02, 2.42795920815980920e-01, 1.37369088683675311e-01, 8.29258774809096405e-02,-8.28319917364531619e+01, 1.88554553133129348e-02,-3.61468771343293749e-02, 1.70378805286156094e+04
 1.09982436697627605e+02, 2.36052678116689452e-01, 3.21914479297508535e+02, 2.40314725723719369e-01, 1.13958081995867253e-01, 8.20172673831690152e-02,-8.28223782291006643e+01, 1.92340311433618349e-02,-3.55954678584981046e-02, 1.70378811262575400e+04
 1.12106948590629088e+02, 2.34518733789190387e-01, 3.26741861275306121e+02, 2.38075164140869405e-01, 9.51014561908879175e-02, 8.11463757666451013e-02,-8.28131481914072509e+01, 1.95974468436173818e-02,-3.50661345874766703e-02, 1.70378815016199114e+04
 1.15500930040201979e+02, 2.32184893028912320e-01, 3.34412216622418327e+02, 2.34898770583739258e-01, 7.21861198140327509e-02, 7.98244054259670405e-02,-8.27991078981147410e+01, 2.01501405657571082e-02,-3.42610313938958924e-02, 1.70378816610358881e+04
 1.18894911489774870e+02, 2.29975643799576190e-01, 3.42027184079823144e+02, 2.32072899944075595e-01, 5.57251556527585956e-02, 7.85765561141315710e-02,-8.27858213958683251e+01, 2.06730250878374849e-02,-3.34991980731458305e-02, 1.70378813057975713e+04
 1.22288892939347761e+02, 2.27873032348187649e-01, 3.49582638328602854e+02, 2.29508651216644127e-01, 4.37529962891199040e-02, 7.73922891452182848e-02,-8.27731806589338248e+01, 2.11703667792489530e-02,-3.27744006565276955e-02, 1.70378804624726763e+04
 1.25682874388920652e+02, 2.25862783390499811e-01, 3.57075125203665436e+02, 2.27177993570741588e-01, 3.49317205732247449e-02, 7.62632264586648179e-02,-8.27610990874162553e+01, 2.16455859271119239e-02,-3.20816816034896826e-02, 1.70378791535942182e+04
 1.30883241904491285e+02, 2.22935558333643841e-01, 3.68426287377301492e+02, 2.23902684750934167e-01, 2.54932059289688755e-02, 7.46249542451641185e-02,-8.27435130631767208e+01, 2.23370953995319158e-02,-3.10733974924833449e-02, 1.70378762891840015e+04
 1.36083609420061919e+02, 2.20165451704840781e-01, 3.79613166169074134e+02, 2.20885824731543473e-01, 1.92122540965292028e-02, 7.30812651832076776e-02,-8.27268783103332055e+01, 2.29909454378639383e-02,-3.01196913571574569e-02, 1.70378724372582838e+04
 1.41283976935632552e+02, 2.17528488566959360e-01, 3.90627765459206444e+02, 2.18093498202906771e-01, 1.48704999633543083e-02, 7.16180770338660372e-02,-8.27110509309631823e+01, 2.36128207367324074e-02,-2.92122416358245561e-02, 1.70378676476067303e+04
 1.46484344451203185e+02, 2.15006367569057028e-01, 4.01462973587173053e+02, 2.15469015260658536e-01, 1.17491907679374164e-02, 7.02246260820112156e-02,-8.26959224723179744e+01, 2.42070064367268557e-02,-2.83446982641366967e-02, 1.70378619631205802e+04
 1.51684711966773818e+02, 2.12584868319176779e-01, 4.12112508247222422e+02, 2.12940273339313868e-01, 9.41985404332951887e-03, 6.88925320870670127e-02,-8.26814101647523358e+01, 2.47767736167347451e-02,-2.75121292296354493e-02, 1.70378554214209871e+04
 1.56885079482344452e+02, 2.10253048046816493e-01, 4.22570915240736952e+02, 2.10520440655624003e-01, 7.62698710698576920e-03, 6.76153158731312570e-02,-8.26674512129390138e+01, 2.53246048055484826e-02,-2.67107389153151097e-02, 1.70378480558066622e+04
 1.62085446997915085e+02, 2.08002588934546373e-01, 4.32833486879464431e+02, 2.08255720067227090e-01, 6.21528084615757641e-03, 6.63880092730326082e-02,-8.26539981077657160e+01, 2.58523791329402994e-02,-2.59376395274689212e-02, 1.70378398961272978e+04
 1.67285814513485718e+02, 2.05826928888885680e-01, 4.42896161753291040e+02, 2.06067929116676041e-01, 5.08599765057818603e-03, 6.52066562324364885e-02,-8.26410142881073284e+01, 2.63615435791653557e-02,-2.51905523051898575e-02, 1.70378309695850185e+04
 1.72486182029056351e+02, 2.03720509346222767e-01, 4.52755471673624129e+02, 2.03856366569317465e-01, 4.17281961290544030e-03, 6.40678888144842057e-02,-8.26284704052509795e+01, 2.68532603726551605e-02,-2.44675494659000632e-02, 1.70378213013026107e+04
 1.77686549544626985e+02, 2.01678686706524724e-01, 4.62408529470990970e+02, 2.01742091980632060e-01, 3.42882858323878548e-03, 6.29688698440405564e-02,-8.26163419292681453e+01, 2.73285014310971179e-02,-2.37670191959085710e-02, 1.70378109146855932e+04
 1.82886917060197618e+02, 1.99697862804011389e-01, 4.71853021540718601e+02, 1.99871836603644798e-01, 2.81949504516998102e-03, 6.19073535799296373e-02,-8.26046083089904499e+01, 2.77880815495162616e-02,-2.30877065033038113e-02, 1.70377998317243982e+04
 1.88087284575768251e+02, 1.97774902408606762e-01, 4.81087190945001396e+02, 1.98004039393423065e-01, 2.31888837971605576e-03, 6.08813647386205956e-02,-8.25932523038990496e+01, 2.82326847965620464e-02,-2.24285184519773008e-02, 1.70377880732309059e+04
 1.93287652091338884e+02, 1.95906475597061869e-01, 4.90109816887909517e+02, 1.95869143892880265e-01, 1.90710873376021797e-03, 5.98888457173611666e-02,-8.25822584216125648e+01, 2.86629261139076698e-02,-2.17883030195822058e-02, 1.70377756589183846e+04
 1.98190471481406519e+02, 1.94192583804532609e-01, 4.98421874914615330e+02, 1.94199245791456865e-01, 1.58625163316304272e-03, 5.89822982130492682e-02,-8.25722123884301027e+01, 2.90559066397158977e-02,-2.12012873903295145e-02, 1.70377633710198897e+04
 2.03093290871474153e+02, 1.92523187032797471e-01, 5.06545095731374374e+02, 1.92642912914462949e-01, 1.31918145267717092e-03, 5.81029368939721888e-02,-8.25624645903751286e+01, 2.94370601799254887e-02,-2.06297433875198936e-02, 1.70377505318123076e+04
 2.07996110261541787e+02, 1.90896390279973904e-01, 5.14479621867171090e+02, 1.90954287801117367e-01, 1.09672183001164095e-03, 5.72495543523906802e-02,-8.25530049725474839e+01, 2.98067862076958970e-02,-2.00730114393517789e-02, 1.70377371557637489e+04
