environment.time,calcium_concentration.Cai,calcium_concentration.CaJSR,calcium_concentration.Cass,calcium_fluxes.J_rel,calcium_fluxes.J_up,membrane.V,non_inactivating_steady_state_potassium_current.i_Kss,sodium_calcium_exchange_current.i_NaCa,sodium_concentration.Nai,,,,39.56253578,0,0.402386637,0.282421675
3.02E+03,1.20E-01,7.78E+02,9.17E-01,3.29E-02,1.71E-02,2.92E+01,4.40E+00,3.37E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,9.38E-01,3.56E-02,1.71E-02,2.90E+01,4.40E+00,3.37E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,9.60E-01,3.85E-02,1.71E-02,2.89E+01,4.39E+00,3.36E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,9.82E-01,4.17E-02,1.71E-02,2.87E+01,4.39E+00,3.35E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,1.01E+00,4.61E-02,1.71E-02,2.85E+01,4.38E+00,3.34E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,1.04E+00,5.11E-02,1.72E-02,2.83E+01,4.37E+00,3.33E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,1.06E+00,5.66E-02,1.72E-02,2.81E+01,4.37E+00,3.32E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,1.09E+00,6.29E-02,1.72E-02,2.79E+01,4.36E+00,3.31E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,1.11E+00,6.99E-02,1.72E-02,2.76E+01,4.35E+00,3.30E-01,1.70E+04,,,,,,,
3.02E+03,1.20E-01,7.78E+02,1.16E+00,8.43E-02,1.72E-02,2.72E+01,4.33E+00,3.27E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.20E+00,1.02E-01,1.73E-02,2.67E+01,4.32E+00,3.25E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.25E+00,1.23E-01,1.73E-02,2.62E+01,4.30E+00,3.23E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.28E+00,1.42E-01,1.73E-02,2.59E+01,4.29E+00,3.21E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.31E+00,1.62E-01,1.73E-02,2.55E+01,4.28E+00,3.19E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.34E+00,1.86E-01,1.74E-02,2.51E+01,4.26E+00,3.17E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.37E+00,2.13E-01,1.74E-02,2.47E+01,4.25E+00,3.15E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.39E+00,2.45E-01,1.74E-02,2.44E+01,4.23E+00,3.13E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.42E+00,2.81E-01,1.74E-02,2.39E+01,4.22E+00,3.11E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.45E+00,3.09E-01,1.74E-02,2.37E+01,4.21E+00,3.10E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.46E+00,3.30E-01,1.74E-02,2.34E+01,4.20E+00,3.09E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.47E+00,3.54E-01,1.75E-02,2.32E+01,4.19E+00,3.08E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.49E+00,3.79E-01,1.75E-02,2.30E+01,4.19E+00,3.07E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.50E+00,3.98E-01,1.75E-02,2.29E+01,4.18E+00,3.06E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.51E+00,4.18E-01,1.75E-02,2.27E+01,4.17E+00,3.05E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.52E+00,4.40E-01,1.75E-02,2.25E+01,4.17E+00,3.05E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.53E+00,4.62E-01,1.75E-02,2.24E+01,4.16E+00,3.04E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.54E+00,4.86E-01,1.75E-02,2.22E+01,4.16E+00,3.03E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.55E+00,5.10E-01,1.75E-02,2.21E+01,4.15E+00,3.02E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.56E+00,5.36E-01,1.75E-02,2.19E+01,4.14E+00,3.02E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.57E+00,5.63E-01,1.75E-02,2.17E+01,4.14E+00,3.01E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.58E+00,5.91E-01,1.76E-02,2.16E+01,4.13E+00,3.00E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.59E+00,6.21E-01,1.76E-02,2.14E+01,4.13E+00,2.99E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.60E+00,6.52E-01,1.76E-02,2.12E+01,4.12E+00,2.98E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.61E+00,6.84E-01,1.76E-02,2.11E+01,4.11E+00,2.98E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.63E+00,7.18E-01,1.76E-02,2.09E+01,4.11E+00,2.97E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.64E+00,7.53E-01,1.76E-02,2.07E+01,4.10E+00,2.96E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.64E+00,7.80E-01,1.76E-02,2.06E+01,4.10E+00,2.95E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.65E+00,8.07E-01,1.76E-02,2.05E+01,4.09E+00,2.95E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.66E+00,8.35E-01,1.76E-02,2.03E+01,4.09E+00,2.94E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.67E+00,8.64E-01,1.76E-02,2.02E+01,4.08E+00,2.94E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.68E+00,8.94E-01,1.76E-02,2.01E+01,4.08E+00,2.93E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.68E+00,9.15E-01,1.76E-02,2.00E+01,4.07E+00,2.93E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.69E+00,9.38E-01,1.77E-02,1.99E+01,4.07E+00,2.92E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.69E+00,9.60E-01,1.77E-02,1.98E+01,4.07E+00,2.92E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.70E+00,9.84E-01,1.77E-02,1.97E+01,4.06E+00,2.92E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.71E+00,1.01E+00,1.77E-02,1.96E+01,4.06E+00,2.91E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.71E+00,1.03E+00,1.77E-02,1.96E+01,4.06E+00,2.91E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.72E+00,1.06E+00,1.77E-02,1.95E+01,4.05E+00,2.90E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.72E+00,1.08E+00,1.77E-02,1.94E+01,4.05E+00,2.90E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.72E+00,1.11E+00,1.77E-02,1.93E+01,4.05E+00,2.89E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.73E+00,1.13E+00,1.77E-02,1.92E+01,4.04E+00,2.89E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.74E+00,1.16E+00,1.77E-02,1.91E+01,4.04E+00,2.89E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.74E+00,1.19E+00,1.77E-02,1.90E+01,4.04E+00,2.88E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.75E+00,1.22E+00,1.77E-02,1.89E+01,4.03E+00,2.88E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.75E+00,1.25E+00,1.77E-02,1.88E+01,4.03E+00,2.87E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.76E+00,1.28E+00,1.77E-02,1.87E+01,4.03E+00,2.87E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.77E+00,1.32E+00,1.77E-02,1.86E+01,4.02E+00,2.86E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.77E+00,1.36E+00,1.77E-02,1.85E+01,4.02E+00,2.86E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.78E+00,1.39E+00,1.77E-02,1.84E+01,4.01E+00,2.85E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.79E+00,1.43E+00,1.77E-02,1.83E+01,4.01E+00,2.85E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.79E+00,1.47E+00,1.78E-02,1.82E+01,4.01E+00,2.85E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.80E+00,1.51E+00,1.78E-02,1.81E+01,4.00E+00,2.84E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.81E+00,1.55E+00,1.78E-02,1.80E+01,4.00E+00,2.84E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.81E+00,1.59E+00,1.78E-02,1.79E+01,4.00E+00,2.83E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.82E+00,1.63E+00,1.78E-02,1.78E+01,3.99E+00,2.83E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.83E+00,1.67E+00,1.78E-02,1.77E+01,3.99E+00,2.82E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.83E+00,1.72E+00,1.78E-02,1.76E+01,3.98E+00,2.82E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.84E+00,1.76E+00,1.78E-02,1.75E+01,3.98E+00,2.81E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.85E+00,1.81E+00,1.78E-02,1.74E+01,3.98E+00,2.81E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.85E+00,1.86E+00,1.78E-02,1.72E+01,3.97E+00,2.80E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.86E+00,1.91E+00,1.78E-02,1.71E+01,3.97E+00,2.80E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.87E+00,1.99E+00,1.78E-02,1.70E+01,3.96E+00,2.79E-01,1.70E+04,,,,,,,
3.02E+03,1.21E-01,7.78E+02,1.89E+00,2.08E+00,1.78E-02,1.68E+01,3.95E+00,2.78E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,1.90E+00,2.17E+00,1.79E-02,1.66E+01,3.95E+00,2.77E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,1.91E+00,2.27E+00,1.79E-02,1.64E+01,3.94E+00,2.77E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,1.93E+00,2.43E+00,1.79E-02,1.61E+01,3.93E+00,2.75E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,1.96E+00,2.72E+00,1.79E-02,1.56E+01,3.91E+00,2.73E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,1.99E+00,3.04E+00,1.79E-02,1.52E+01,3.89E+00,2.71E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.03E+00,3.39E+00,1.80E-02,1.47E+01,3.88E+00,2.69E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.06E+00,3.77E+00,1.80E-02,1.42E+01,3.86E+00,2.67E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.13E+00,4.53E+00,1.81E-02,1.34E+01,3.83E+00,2.63E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.19E+00,5.42E+00,1.81E-02,1.26E+01,3.80E+00,2.60E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.27E+00,6.49E+00,1.82E-02,1.18E+01,3.76E+00,2.57E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.35E+00,7.76E+00,1.82E-02,1.10E+01,3.73E+00,2.53E-01,1.70E+04,,,,,,,
3.02E+03,1.22E-01,7.78E+02,2.51E+00,1.07E+01,1.83E-02,9.49E+00,3.68E+00,2.47E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.78E+02,2.72E+00,1.49E+01,1.85E-02,8.04E+00,3.62E+00,2.41E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.78E+02,3.00E+00,2.11E+01,1.86E-02,6.60E+00,3.56E+00,2.35E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.78E+02,3.22E+00,2.62E+01,1.87E-02,5.75E+00,3.53E+00,2.32E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.77E+02,3.51E+00,3.32E+01,1.88E-02,4.90E+00,3.50E+00,2.29E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.77E+02,3.77E+00,3.98E+01,1.89E-02,4.33E+00,3.48E+00,2.27E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.77E+02,4.11E+00,4.85E+01,1.89E-02,3.75E+00,3.45E+00,2.24E-01,1.70E+04,,,,,,,
3.02E+03,1.23E-01,7.77E+02,4.58E+00,6.09E+01,1.90E-02,3.18E+00,3.43E+00,2.22E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.77E+02,4.95E+00,7.06E+01,1.91E-02,2.86E+00,3.42E+00,2.21E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.77E+02,5.44E+00,8.37E+01,1.91E-02,2.54E+00,3.41E+00,2.20E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.76E+02,5.88E+00,9.56E+01,1.92E-02,2.32E+00,3.40E+00,2.19E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.76E+02,6.45E+00,1.11E+02,1.92E-02,2.10E+00,3.39E+00,2.18E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.76E+02,7.24E+00,1.33E+02,1.93E-02,1.88E+00,3.38E+00,2.17E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.76E+02,7.86E+00,1.50E+02,1.93E-02,1.75E+00,3.38E+00,2.17E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.76E+02,8.64E+00,1.71E+02,1.93E-02,1.62E+00,3.37E+00,2.16E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.76E+02,9.59E+00,1.96E+02,1.94E-02,1.49E+00,3.37E+00,2.16E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.75E+02,1.03E+01,2.16E+02,1.94E-02,1.40E+00,3.36E+00,2.15E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.75E+02,1.11E+01,2.37E+02,1.94E-02,1.31E+00,3.36E+00,2.15E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.75E+02,1.18E+01,2.57E+02,1.95E-02,1.22E+00,3.36E+00,2.15E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.75E+02,1.25E+01,2.73E+02,1.95E-02,1.13E+00,3.35E+00,2.14E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.75E+02,1.29E+01,2.84E+02,1.96E-02,1.04E+00,3.35E+00,2.14E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.75E+02,1.32E+01,2.92E+02,1.96E-02,9.54E-01,3.35E+00,2.14E-01,1.70E+04,,,,,,,
3.02E+03,1.24E-01,7.74E+02,1.34E+01,2.96E+02,1.96E-02,8.65E-01,3.34E+00,2.13E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.74E+02,1.35E+01,2.98E+02,1.97E-02,7.77E-01,3.34E+00,2.13E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.74E+02,1.35E+01,3.00E+02,1.97E-02,6.88E-01,3.33E+00,2.13E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.74E+02,1.36E+01,3.01E+02,1.98E-02,6.00E-01,3.33E+00,2.12E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.74E+02,1.37E+01,3.03E+02,1.98E-02,5.11E-01,3.33E+00,2.12E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.73E+02,1.37E+01,3.05E+02,1.99E-02,4.23E-01,3.32E+00,2.12E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.73E+02,1.38E+01,3.06E+02,1.99E-02,3.35E-01,3.32E+00,2.11E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.73E+02,1.38E+01,3.07E+02,1.99E-02,2.47E-01,3.32E+00,2.11E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.73E+02,1.39E+01,3.09E+02,2.00E-02,1.59E-01,3.31E+00,2.11E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.73E+02,1.39E+01,3.10E+02,2.00E-02,7.09E-02,3.31E+00,2.10E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.72E+02,1.40E+01,3.11E+02,2.01E-02,-1.68E-02,3.31E+00,2.10E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.72E+02,1.40E+01,3.12E+02,2.01E-02,-1.04E-01,3.30E+00,2.10E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.72E+02,1.40E+01,3.13E+02,2.01E-02,-1.64E-01,3.30E+00,2.10E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.72E+02,1.41E+01,3.14E+02,2.02E-02,-2.24E-01,3.30E+00,2.09E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.72E+02,1.41E+01,3.15E+02,2.02E-02,-2.84E-01,3.30E+00,2.09E-01,1.70E+04,,,,,,,
3.02E+03,1.25E-01,7.72E+02,1.41E+01,3.16E+02,2.02E-02,-3.44E-01,3.29E+00,2.09E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.42E+01,3.16E+02,2.03E-02,-4.04E-01,3.29E+00,2.09E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.42E+01,3.17E+02,2.03E-02,-4.64E-01,3.29E+00,2.08E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.42E+01,3.18E+02,2.03E-02,-5.24E-01,3.29E+00,2.08E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.43E+01,3.19E+02,2.04E-02,-5.83E-01,3.29E+00,2.08E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.43E+01,3.20E+02,2.04E-02,-6.43E-01,3.28E+00,2.08E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.43E+01,3.21E+02,2.04E-02,-7.02E-01,3.28E+00,2.08E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.43E+01,3.21E+02,2.04E-02,-7.42E-01,3.28E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.71E+02,1.44E+01,3.21E+02,2.05E-02,-7.82E-01,3.28E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.44E+01,3.22E+02,2.05E-02,-8.21E-01,3.28E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.44E+01,3.23E+02,2.05E-02,-8.61E-01,3.27E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.44E+01,3.23E+02,2.05E-02,-9.01E-01,3.27E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.45E+01,3.24E+02,2.06E-02,-9.40E-01,3.27E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.45E+01,3.25E+02,2.06E-02,-9.80E-01,3.27E+00,2.07E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.45E+01,3.25E+02,2.06E-02,-1.02E+00,3.27E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.45E+01,3.26E+02,2.06E-02,-1.06E+00,3.27E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.46E+01,3.26E+02,2.06E-02,-1.10E+00,3.26E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.46E+01,3.27E+02,2.07E-02,-1.14E+00,3.26E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.46E+01,3.27E+02,2.07E-02,-1.18E+00,3.26E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.70E+02,1.46E+01,3.28E+02,2.07E-02,-1.22E+00,3.26E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.46E+01,3.28E+02,2.07E-02,-1.26E+00,3.26E+00,2.06E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.47E+01,3.29E+02,2.07E-02,-1.30E+00,3.26E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.47E+01,3.30E+02,2.08E-02,-1.33E+00,3.26E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.47E+01,3.30E+02,2.08E-02,-1.37E+00,3.25E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.47E+01,3.31E+02,2.08E-02,-1.41E+00,3.25E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.47E+01,3.31E+02,2.08E-02,-1.45E+00,3.25E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.48E+01,3.32E+02,2.09E-02,-1.49E+00,3.25E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.26E-01,7.69E+02,1.48E+01,3.32E+02,2.09E-02,-1.53E+00,3.25E+00,2.05E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.69E+02,1.48E+01,3.33E+02,2.09E-02,-1.57E+00,3.25E+00,2.04E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.69E+02,1.48E+01,3.33E+02,2.09E-02,-1.61E+00,3.24E+00,2.04E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.68E+02,1.49E+01,3.34E+02,2.10E-02,-1.68E+00,3.24E+00,2.04E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.68E+02,1.49E+01,3.35E+02,2.10E-02,-1.76E+00,3.24E+00,2.04E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.68E+02,1.49E+01,3.37E+02,2.10E-02,-1.83E+00,3.24E+00,2.03E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.68E+02,1.50E+01,3.38E+02,2.11E-02,-1.97E+00,3.23E+00,2.03E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.67E+02,1.51E+01,3.40E+02,2.12E-02,-2.09E+00,3.23E+00,2.02E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.67E+02,1.52E+01,3.42E+02,2.13E-02,-2.22E+00,3.22E+00,2.02E-01,1.70E+04,,,,,,,
3.02E+03,1.27E-01,7.66E+02,1.53E+01,3.47E+02,2.15E-02,-2.57E+00,3.21E+00,2.01E-01,1.70E+04,,,,,,,
3.02E+03,1.28E-01,7.65E+02,1.55E+01,3.52E+02,2.17E-02,-2.92E+00,3.19E+00,1.99E-01,1.70E+04,,,,,,,
3.02E+03,1.28E-01,7.64E+02,1.57E+01,3.56E+02,2.19E-02,-3.26E+00,3.18E+00,1.98E-01,1.70E+04,,,,,,,
3.02E+03,1.28E-01,7.63E+02,1.59E+01,3.61E+02,2.21E-02,-3.60E+00,3.17E+00,1.97E-01,1.70E+04,,,,,,,
3.02E+03,1.29E-01,7.62E+02,1.61E+01,3.65E+02,2.23E-02,-3.94E+00,3.15E+00,1.96E-01,1.70E+04,,,,,,,
3.02E+03,1.29E-01,7.61E+02,1.62E+01,3.70E+02,2.25E-02,-4.27E+00,3.14E+00,1.95E-01,1.70E+04,,,,,,,
3.02E+03,1.30E-01,7.60E+02,1.64E+01,3.74E+02,2.27E-02,-4.61E+00,3.13E+00,1.93E-01,1.70E+04,,,,,,,
3.02E+03,1.30E-01,7.59E+02,1.66E+01,3.79E+02,2.30E-02,-4.94E+00,3.11E+00,1.92E-01,1.70E+04,,,,,,,
3.02E+03,1.30E-01,7.58E+02,1.67E+01,3.83E+02,2.32E-02,-5.27E+00,3.10E+00,1.91E-01,1.70E+04,,,,,,,
3.02E+03,1.31E-01,7.57E+02,1.69E+01,3.87E+02,2.34E-02,-5.60E+00,3.09E+00,1.90E-01,1.70E+04,,,,,,,
3.02E+03,1.31E-01,7.56E+02,1.71E+01,3.91E+02,2.37E-02,-5.92E+00,3.08E+00,1.89E-01,1.70E+04,,,,,,,
3.02E+03,1.31E-01,7.55E+02,1.72E+01,3.96E+02,2.39E-02,-6.24E+00,3.06E+00,1.87E-01,1.70E+04,,,,,,,
3.02E+03,1.32E-01,7.54E+02,1.74E+01,4.00E+02,2.41E-02,-6.56E+00,3.05E+00,1.86E-01,1.70E+04,,,,,,,
3.02E+03,1.32E-01,7.53E+02,1.75E+01,4.04E+02,2.44E-02,-6.88E+00,3.04E+00,1.85E-01,1.70E+04,,,,,,,
3.02E+03,1.33E-01,7.52E+02,1.77E+01,4.07E+02,2.46E-02,-7.20E+00,3.02E+00,1.84E-01,1.70E+04,,,,,,,
3.02E+03,1.33E-01,7.51E+02,1.78E+01,4.11E+02,2.48E-02,-7.51E+00,3.01E+00,1.83E-01,1.70E+04,,,,,,,
3.02E+03,1.34E-01,7.49E+02,1.81E+01,4.19E+02,2.54E-02,-8.13E+00,2.99E+00,1.81E-01,1.70E+04,,,,,,,
3.02E+03,1.35E-01,7.47E+02,1.83E+01,4.26E+02,2.59E-02,-8.75E+00,2.96E+00,1.79E-01,1.70E+04,,,,,,,
3.02E+03,1.35E-01,7.44E+02,1.86E+01,4.33E+02,2.64E-02,-9.35E+00,2.94E+00,1.77E-01,1.70E+04,,,,,,,
3.02E+03,1.36E-01,7.42E+02,1.88E+01,4.39E+02,2.69E-02,-9.94E+00,2.92E+00,1.75E-01,1.70E+04,,,,,,,
3.02E+03,1.37E-01,7.40E+02,1.91E+01,4.45E+02,2.75E-02,-1.05E+01,2.89E+00,1.73E-01,1.70E+04,,,,,,,
