"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.12181355806667682e+01, 1.19870132936966203e-01, 6.51336738948037123e+02, 1.19867538499442317e-01, 5.88656377244950227e-09, 1.57450967560925359e-02,-1.53616774902822737e+01, 2.62617049763217292e+00, 1.58961991658147617e-01, 1.70600258481472774e+04
 2.12372144684362674e+01, 1.19871683095753981e-01, 6.51337672373617352e+02, 1.19869022969053440e-01, 8.08080852321386423e-09, 1.57457718119951955e-02,-1.29259101499473079e+01, 2.72029615730572605e+00, 1.66682329695209824e-01, 1.70601783433303535e+04
 2.12562933562057665e+01, 1.19873327063162699e-01, 6.51338605760272571e+02, 1.19870666585047039e-01, 1.16025053927907000e-08, 1.57464893616766945e-02,-1.03581689554084910e+01, 2.81955143902506178e+00, 1.75032449224352543e-01, 1.70603391233417460e+04
 2.12683235311071819e+01, 1.19874415243413260e-01, 6.51339194286359657e+02, 1.19871816642140486e-01, 1.51794765173524405e-08, 1.57469651763679323e-02,-8.67871013847021722e+00, 2.88449002273707666e+00, 1.80615468936908080e-01, 1.70604443112083572e+04
 2.12803537060085972e+01, 1.19875545489226770e-01, 6.51339782796986015e+02, 1.19873113205433507e-01, 2.06589688809445727e-08, 1.57474600466134991e-02,-6.96105939416663411e+00, 2.95092401301858498e+00, 1.86427995081685310e-01, 1.70605519276072337e+04
 2.12923838809100126e+01, 1.19876719475053850e-01, 6.51340371292155396e+02, 1.19874650368304858e-01, 2.94387198935929119e-08, 1.57479747311592630e-02,-5.21375748624738922e+00, 3.01852680480245317e+00, 1.92450153264729029e-01, 1.70606614522038071e+04
 2.13044140558114279e+01, 1.19877938712217857e-01, 6.51340959771867688e+02, 1.19876584440461648e-01, 4.46729179080715203e-08, 1.57485099148780804e-02,-3.44628082335462071e+00, 3.08693575775896578e+00, 1.98657099953792132e-01, 1.70607723069503918e+04
 2.13164442307128432e+01, 1.19879204522280056e-01, 6.51341548236115500e+02, 1.19879259805040703e-01, 7.12144155129734644e-08, 1.57490661967033402e-02,-1.66914309243314563e+00, 3.15574820272840562e+00, 2.05018128050568516e-01, 1.70608838498440782e+04
 2.13284744056142586e+01, 1.19880517980058179e-01, 6.51342136684877687e+02, 1.19883284432858950e-01, 1.18728058939402884e-07, 1.57496440638143741e-02, 1.06731500007902422e-01, 3.22454551022015634e+00, 2.11498393036309545e-01, 1.70609954133889332e+04
 2.13405045805156739e+01, 1.19881879900882060e-01, 6.51342725118108433e+02, 1.19889753804467800e-01, 2.05815470383916047e-07, 1.57502438858612634e-02, 1.87017995754005284e+00, 3.29289961493896488e+00, 2.18059194887109870e-01, 1.70611063151694580e+04
