"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.12719296718235817e+01, 1.11020017250196820e-01, 8.16663359391231438e+02, 1.11018007018989034e-01, 2.22237459537103735e-08, 2.11433927802191085e-02,-7.94017087927342313e+00, 2.91469677702364915e+00, 1.82924077500067089e-01, 1.70341443270517666e+04
 2.12866722427138910e+01, 1.11021185678713163e-01, 8.16664445728300166e+02, 1.11019499551301359e-01, 3.33775901190687163e-08, 2.11438169180179283e-02,-5.81584193259336502e+00, 2.99692181445219141e+00, 1.90119705165042424e-01, 1.70342774523082044e+04
 2.13014148136042003e+01, 1.11022417459036529e-01, 8.16665532040109838e+02, 1.11021514356023546e-01, 5.38910040775576625e-08, 2.11442640563526685e-02,-3.65650914556273010e+00, 3.08053823198383947e+00, 1.97604469028793028e-01, 1.70344128622374847e+04
 2.13161573844945096e+01, 1.11023714963003547e-01, 8.16666618326639650e+02, 1.11024577817072131e-01, 9.44137497939425007e-08, 2.11447350568376123e-02,-1.48066625690967113e+00, 3.16483753376774368e+00, 2.05326297343797259e-01, 1.70345494279220366e+04
 2.13308999553848189e+01, 1.11025080080271746e-01, 8.16667704587827984e+02, 1.11029830543146316e-01, 1.78438997017037846e-07, 2.11452306061172927e-02, 6.91738086182971612e-01, 3.24905482708328908e+00, 2.13222179257144678e-01, 1.70346859304930986e+04
 2.13456425262751281e+01, 1.11026514150017033e-01, 8.16668790823523409e+02, 1.11039668120390053e-01, 3.56351504459519226e-07, 2.11457511910667396e-02, 2.84030311522951573e+00, 3.33240723270213346e+00, 2.21220731165429757e-01, 1.70348211227462707e+04
 2.13603850971654374e+01, 1.11028017933594431e-01, 8.16669877033383614e+02, 1.11058859330342902e-01, 7.31332029947264288e-07, 2.11462970888592477e-02, 4.94520765217812563e+00, 3.41413338910342157e+00, 2.29245493767678138e-01, 1.70349537925863478e+04
 2.13751276680557467e+01, 1.11029591642909500e-01, 8.16670963216682708e+02, 1.11096289230065912e-01, 1.50106497688086399e-06, 2.11468683772562463e-02, 6.98817883331718726e+00, 3.49353055049550321e+00, 2.37218701527612708e-01, 1.70350828226412996e+04
 2.13898702389460560e+01, 1.11031235040711676e-01, 8.16672049371983235e+02, 1.11167347504177783e-01, 3.01479791174356582e-06, 2.11474649710058707e-02, 8.95331176509647797e+00, 3.56998601610822419e+00, 2.45065177519345756e-01, 1.70352072407461746e+04
 2.14046128098363653e+01, 1.11032947622421108e-01, 8.16673135496640612e+02, 1.11296775683855320e-01, 5.83751115071259232e-06, 2.11480866878419778e-02, 1.08276170982663089e+01, 3.64299818238952433e+00, 2.52715739173976273e-01, 1.70353262537181472e+04
 2.14193553807266746e+01, 1.11034728878392608e-01, 8.16674221586146587e+02, 1.11521585954789518e-01, 1.08057535976582438e-05, 2.11487333436886533e-02, 1.26013079041070331e+01, 3.71218767278830386e+00, 2.60109935550763283e-01, 1.70354392651026319e+04
 2.14340979516169838e+01, 1.11036578627823748e-01, 8.16675307633365492e+02, 1.11893535873370573e-01, 1.90587522336939269e-05, 2.11494048738814396e-02, 1.42678162877078858e+01, 3.77729816001444707e+00, 2.67197833485243785e-01, 1.70355458762878698e+04
 2.14488405225072931e+01, 1.11038497402541569e-01, 8.16676393627746506e+02, 1.12480641611262075e-01, 3.20353085488315863e-05, 2.11501014725070241e-02, 1.58235975315896091e+01, 3.83818907087370498e+00, 2.73940861969002580e-01, 1.70356458745331875e+04
 2.14635830933976024e+01, 1.11040486852137799e-01, 8.16677479554598222e+02, 1.13367369025350620e-01, 5.14375694671995268e-05, 2.11508237395065836e-02, 1.72677792872456415e+01, 3.89482234505456759e+00, 2.80311784672449160e-01, 1.70357392114517788e+04
 2.14783256642879117e+01, 1.11042550137981977e-01, 8.16678565394489738e+02, 1.14653426249000226e-01, 7.91713521667149434e-05, 2.11515728237564628e-02, 1.86017236798395871e+01, 3.94724582305831762e+00, 2.86293986818269341e-01, 1.70358259761301597e+04
 2.14930682351782210e+01, 1.11044692286706118e-01, 8.16679651122815017e+02, 1.16451387242979085e-01, 1.17276151828651207e-04, 2.11523505514512322e-02, 1.98285584450751777e+01, 3.99557539865602829e+00, 2.91880282368914612e-01, 1.70359063663433335e+04
 2.15078108060685302e+01, 1.11046920481220182e-01, 8.16680736709528560e+02, 1.18883571031856414e-01, 1.67856770148761035e-04, 2.11531595318235933e-02, 2.09527227255696609e+01, 4.03997768183232076e+00, 2.97071456116050792e-01, 1.70359806606740458e+04
 2.15225533769588395e+01, 1.11049244299622735e-01, 8.16681822119032745e+02, 1.22079817329210791e-01, 2.33004216019906560e-04, 2.11540032439639994e-02, 2.19795273294029627e+01, 4.08065317151073970e+00, 3.01874579227138617e-01, 1.70360491914190643e+04
 2.15372959478491488e+01, 1.11051675805287159e-01, 8.16682907310360065e+02, 1.26170906633141539e-01, 3.14802255704344294e-04, 2.11548860696234853e-02, 2.29149345045576638e+01, 4.11782781290810895e+00, 3.06302121267149619e-01, 1.70361123313130593e+04
 2.15520385187394581e+01, 1.11054229612811486e-01, 8.16683992236990434e+02, 1.31284299542120259e-01, 4.15281977821733940e-04, 2.11558133172688144e-02, 2.37650077035996965e+01, 4.15173181888831255e+00, 3.10369336139297625e-01, 1.70361704598762408e+04
 2.15667810896297674e+01, 1.11056922899787330e-01, 8.16685076847155528e+02, 1.37550597841479966e-01, 5.36351635664559416e-04, 2.11567912264831737e-02, 2.45359977060889882e+01, 4.18260302713259779e+00, 3.14094534771231837e-01, 1.70362239680176426e+04
 2.15815236605200766e+01, 1.11059775345861131e-01, 8.16686161084330024e+02, 1.45090841681898203e-01, 6.79827075655336740e-04, 2.11578269459862731e-02, 2.52339426572800996e+01, 4.21067142863481791e+00, 3.17496986345079946e-01, 1.70362732339974536e+04
